idu,tier_v2,commune,surface_m2,road_len_m,classe
97415000AY0634,a_creuser,Saint-Paul,2989,333,pm_privee
97415000AY1091,a_creuser,Saint-Paul,243,40,pm_privee
97415000AY1294,a_creuser,Saint-Paul,1877,214,pm_privee
97415000AY1299,a_creuser,Saint-Paul,441,39,pm_privee
97415000AY1301,a_creuser,Saint-Paul,527,75,pm_privee
97415000AY1302,a_creuser,Saint-Paul,403,56,pm_privee
97415000AY1480,a_creuser,Saint-Paul,783,92,pm_privee
97415000AY1523,a_creuser,Saint-Paul,395,61,pm_privee
97415000AY1548,chaude,Saint-Paul,660,88,pm_privee
97415000AY1549,a_creuser,Saint-Paul,333,47,pm_privee
97415000AY1588,a_creuser,Saint-Paul,891,127,pm_privee
97415000AY1629,a_creuser,Saint-Paul,567,79,pm_privee
97415000AZ1035,a_creuser,Saint-Paul,345,40,pm_privee
97415000AZ1078,a_creuser,Saint-Paul,392,117,pm_privee
97415000AZ1467,a_creuser,Saint-Paul,1857,188,pm_privee
97415000AZ1500,a_creuser,Saint-Paul,2223,234,pm_privee
97415000AZ1720,a_creuser,Saint-Paul,430,103,pm_privee
97415000AZ1773,a_creuser,Saint-Paul,312,65,pm_privee
97415000BC0290,a_creuser,Saint-Paul,2410,265,pm_privee
97415000BE0031,a_creuser,Saint-Paul,523,52,pm_privee
97415000BH0133,a_creuser,Saint-Paul,439,44,pm_privee
97415000BH0250,a_creuser,Saint-Paul,2140,270,pm_privee
97415000BI0586,a_creuser,Saint-Paul,396,67,pm_privee
97415000BN0048,a_creuser,Saint-Paul,595,112,pm_privee
97415000BN1229,a_creuser,Saint-Paul,692,79,pm_privee
97415000BO0172,a_creuser,Saint-Paul,701,108,pm_privee
97415000BO0853,a_creuser,Saint-Paul,419,40,pm_privee
97415000BV0624,a_creuser,Saint-Paul,528,60,pm_privee
97415000BV0816,a_creuser,Saint-Paul,315,36,pm_privee
97415000BV0990,a_creuser,Saint-Paul,264,32,pm_privee
97415000BW0580,a_creuser,Saint-Paul,2134,204,pm_privee
97415000BW1457,a_creuser,Saint-Paul,2139,228,pm_privee
97415000BW2079,a_creuser,Saint-Paul,370,44,pm_privee
97415000CH2116,a_creuser,Saint-Paul,720,89,pm_privee
97415000CH2372,a_creuser,Saint-Paul,2667,314,pm_privee
97415000CH2522,a_creuser,Saint-Paul,744,81,pm_privee
97415000CI0343,a_creuser,Saint-Paul,799,88,pm_privee
97415000CI0363,a_creuser,Saint-Paul,600,72,pm_privee
97415000CI0364,a_creuser,Saint-Paul,911,104,pm_privee
97415000CI0474,a_creuser,Saint-Paul,358,45,pm_privee
97415000CM0503,a_creuser,Saint-Paul,533,106,pm_privee
97415000CM0624,a_creuser,Saint-Paul,2252,190,pm_privee
97415000CM0807,a_creuser,Saint-Paul,496,45,pm_privee
97415000CM0808,a_creuser,Saint-Paul,454,46,pm_privee
97415000CM2091,a_creuser,Saint-Paul,601,51,pm_privee
97415000CM2165,a_creuser,Saint-Paul,378,48,pm_privee
97415000CM2339,a_creuser,Saint-Paul,568,68,pm_privee
97415000CP1129,a_creuser,Saint-Paul,347,66,pm_privee
97415000CP1312,a_creuser,Saint-Paul,275,49,pm_privee
97415000CR1124,a_creuser,Saint-Paul,1133,116,pm_privee
97415000CS0527,a_creuser,Saint-Paul,394,37,pm_privee
97415000CS0578,a_creuser,Saint-Paul,784,72,pm_privee
97415000CS0655,a_creuser,Saint-Paul,312,56,pm_privee
97415000CT0676,reserve_fonciere,Saint-Paul,4243,504,pm_privee
97415000CT1220,a_creuser,Saint-Paul,405,45,pm_privee
97415000CT1409,a_creuser,Saint-Paul,867,129,pm_privee
97415000CT1410,a_creuser,Saint-Paul,478,66,pm_privee
97415000CT1414,a_creuser,Saint-Paul,459,92,pm_privee
97415000CT1431,a_creuser,Saint-Paul,262,35,pm_privee
97415000CT1448,a_creuser,Saint-Paul,1130,94,pm_privee
97415000CT1550,a_creuser,Saint-Paul,401,59,pm_privee
97415000CT1559,a_creuser,Saint-Paul,556,54,pm_privee
97415000CT1567,a_creuser,Saint-Paul,724,105,pm_privee
97415000CT1631,a_creuser,Saint-Paul,598,96,pm_privee
97415000CT1645,a_creuser,Saint-Paul,1300,164,pm_privee
97415000CT1669,a_creuser,Saint-Paul,1405,215,pm_privee
97415000CT1690,a_creuser,Saint-Paul,167,39,pm_privee
97415000CT1696,a_creuser,Saint-Paul,2558,350,pm_privee
97415000CT1697,a_creuser,Saint-Paul,7008,783,pm_privee
97415000CT1917,a_creuser,Saint-Paul,619,72,pm_privee
97415000CT1977,a_creuser,Saint-Paul,642,91,pm_privee
97415000CT2232,a_creuser,Saint-Paul,401,34,pm_privee
97415000CT2255,a_creuser,Saint-Paul,2302,319,pm_privee
97415000CT2264,a_creuser,Saint-Paul,224,30,pm_privee
97415000CT2310,a_creuser,Saint-Paul,580,71,pm_privee
97415000CT2313,a_creuser,Saint-Paul,591,110,pm_privee
97415000CT2329,a_creuser,Saint-Paul,259,34,pm_privee
97415000CT2340,a_creuser,Saint-Paul,584,56,pm_privee
97415000CT2375,a_creuser,Saint-Paul,314,54,pm_privee
97415000CT2444,a_creuser,Saint-Paul,282,33,pm_privee
97415000CT2454,a_creuser,Saint-Paul,238,34,pm_privee
97415000CT2646,a_creuser,Saint-Paul,1252,124,pm_privee
97415000CT2838,a_creuser,Saint-Paul,473,72,pm_privee
97415000CT2841,a_creuser,Saint-Paul,2031,287,pm_privee
97415000CT3093,a_creuser,Saint-Paul,3885,363,pm_privee
97415000CT3094,a_creuser,Saint-Paul,654,75,pm_privee
97415000CT3095,a_creuser,Saint-Paul,1182,124,pm_privee
97415000CT3096,a_creuser,Saint-Paul,1146,144,pm_privee
97415000CT3097,a_creuser,Saint-Paul,1911,225,pm_privee
97415000CT3114,reserve_fonciere,Saint-Paul,9114,1046,pm_privee
97415000CT3115,a_creuser,Saint-Paul,282,44,pm_privee
97415000CT3116,a_creuser,Saint-Paul,209,39,pm_privee
97415000CT3185,a_creuser,Saint-Paul,743,132,pm_privee
97415000CT3201,a_creuser,Saint-Paul,306,39,pm_privee
97415000CV0314,a_creuser,Saint-Paul,1931,281,pm_privee
97415000CV0658,a_creuser,Saint-Paul,1726,165,pm_privee
97415000CV0768,a_creuser,Saint-Paul,578,81,pm_privee
97415000CV0771,a_creuser,Saint-Paul,463,41,pm_privee
97415000CV0783,a_creuser,Saint-Paul,772,102,pm_privee
97415000CV0889,a_creuser,Saint-Paul,1088,181,pm_privee
97415000CV0954,a_creuser,Saint-Paul,392,34,pm_privee
97415000CV1067,reserve_fonciere,Saint-Paul,3761,386,pm_privee
97415000CV1395,a_creuser,Saint-Paul,591,51,pm_privee
97415000CW0958,a_creuser,Saint-Paul,385,43,pm_privee
97415000CW0969,a_creuser,Saint-Paul,738,93,pm_privee
97415000CW0974,a_creuser,Saint-Paul,405,54,pm_privee
97415000CW1041,reserve_fonciere,Saint-Paul,7676,783,pm_privee
97415000CX0465,a_creuser,Saint-Paul,954,117,pm_privee
97415000CX0728,a_creuser,Saint-Paul,1061,106,pm_privee
97415000CX1593,a_creuser,Saint-Paul,13922,1491,pm_privee
97415000CY0746,a_creuser,Saint-Paul,268,30,pm_privee
97415000CY0752,a_creuser,Saint-Paul,868,126,pm_privee
97415000CZ0519,a_creuser,Saint-Paul,4689,539,pm_privee
97415000CZ0841,a_creuser,Saint-Paul,1121,161,pm_privee
97415000CZ0986,a_creuser,Saint-Paul,827,103,pm_privee
97415000CZ1004,a_creuser,Saint-Paul,2106,184,pm_privee
97415000DE0210,a_creuser,Saint-Paul,9213,965,pm_privee
97415000DE0239,a_creuser,Saint-Paul,5155,597,pm_privee
97415000DE0285,a_creuser,Saint-Paul,2325,286,pm_privee
97415000DE0356,reserve_fonciere,Saint-Paul,3778,389,pm_privee
97415000DE0399,a_creuser,Saint-Paul,1514,175,pm_privee
97415000DE0415,a_creuser,Saint-Paul,623,79,pm_privee
97415000DE0469,reserve_fonciere,Saint-Paul,5207,498,pm_privee
97415000DE1192,a_creuser,Saint-Paul,479,62,pm_privee
97415000DE1196,a_creuser,Saint-Paul,217,40,pm_privee
97415000DE1223,a_creuser,Saint-Paul,573,78,pm_privee
97415000DE1234,a_creuser,Saint-Paul,1503,147,pm_privee
97415000DE1272,a_creuser,Saint-Paul,2773,300,pm_privee
97415000DE1337,a_creuser,Saint-Paul,926,133,pm_privee
97415000DH0112,a_creuser,Saint-Paul,906,90,pm_privee
97415000DH0166,a_creuser,Saint-Paul,393,47,pm_privee
97415000DH0294,a_creuser,Saint-Paul,948,165,pm_privee
97415000DH0442,a_creuser,Saint-Paul,301,38,pm_privee
97415000DI0565,a_creuser,Saint-Paul,280,53,pm_privee
97415000DK0842,a_creuser,Saint-Paul,1884,203,pm_privee
97415000DK0863,chaude,Saint-Paul,688,87,pm_privee
97415000DK1055,a_creuser,Saint-Paul,4054,407,pm_privee
97415000DK1156,a_creuser,Saint-Paul,575,59,pm_privee
97415000DM0751,a_creuser,Saint-Paul,1748,189,pm_privee
97415000DM0823,a_creuser,Saint-Paul,534,66,pm_privee
97415000DM0897,a_creuser,Saint-Paul,1249,121,pm_privee
97415000DM0957,a_creuser,Saint-Paul,660,98,pm_privee
97415000DT1033,a_creuser,Saint-Paul,770,119,pm_privee
97415000DV0288,a_creuser,Saint-Paul,1401,177,pm_privee
97415000DV0419,a_creuser,Saint-Paul,1773,177,pm_privee
97415000DX0347,a_creuser,Saint-Paul,711,106,pm_privee
97415000EH0178,a_creuser,Saint-Paul,1395,177,pm_privee
97415000EI0188,a_creuser,Saint-Paul,1062,208,pm_privee
97415000EM0374,a_creuser,Saint-Paul,2181,191,pm_privee
97415000EM0384,a_creuser,Saint-Paul,4663,658,pm_privee
97415000EO0272,a_creuser,Saint-Paul,338,54,pm_privee
97415000EO0415,a_creuser,Saint-Paul,8515,922,pm_privee
97415000EO0453,a_creuser,Saint-Paul,1274,221,pm_privee
97415000EO0706,a_creuser,Saint-Paul,701,67,pm_privee
97415000EP0511,a_creuser,Saint-Paul,773,95,pm_privee
97415000EP1085,a_creuser,Saint-Paul,181,55,pm_privee
97415000ER0447,a_creuser,Saint-Paul,811,105,pm_privee
97415000ER1165,a_creuser,Saint-Paul,7041,771,pm_privee
97415000ER1533,a_creuser,Saint-Paul,2601,334,pm_privee
97415000ER1543,a_creuser,Saint-Paul,751,79,pm_privee
97415000ER1744,a_creuser,Saint-Paul,244,33,pm_privee
97415000ER1745,a_creuser,Saint-Paul,452,67,pm_privee
97415000ET1587,a_creuser,Saint-Paul,2752,362,pm_privee
97415000ET1612,a_creuser,Saint-Paul,6828,729,pm_privee
97415000ET1738,a_creuser,Saint-Paul,7269,622,pm_privee
97415000ET1745,a_creuser,Saint-Paul,2670,329,pm_privee
97415000EV0221,a_creuser,Saint-Paul,285,35,pm_privee
97415000EV0509,a_creuser,Saint-Paul,238,45,pm_privee
97415000EV0517,a_creuser,Saint-Paul,332,48,pm_privee
97415000EV0721,a_creuser,Saint-Paul,225,45,pm_privee
97415000EV0732,a_creuser,Saint-Paul,1826,249,pm_privee
97415000EV0772,a_creuser,Saint-Paul,4360,524,pm_privee
97415000EV0774,a_creuser,Saint-Paul,3683,455,pm_privee
97415000EV0782,a_creuser,Saint-Paul,4541,429,pm_privee
97415000EV0783,a_creuser,Saint-Paul,1264,128,pm_privee
97415000EV0784,a_creuser,Saint-Paul,383,46,pm_privee
97415000EV0837,a_creuser,Saint-Paul,6375,548,pm_privee
97415000EV0881,chaude,Saint-Paul,1673,168,pm_privee
97415000EW0715,a_creuser,Saint-Paul,2255,203,pm_privee
97415000EW0734,a_creuser,Saint-Paul,508,54,pm_privee
97415000EW0803,a_creuser,Saint-Paul,2582,345,pm_privee
97415000EW0906,a_creuser,Saint-Paul,1960,201,pm_privee
97415000EW1624,a_creuser,Saint-Paul,1822,205,pm_privee
97415000EW1827,a_creuser,Saint-Paul,432,37,pm_privee
97415000EW1957,a_creuser,Saint-Paul,130,31,pm_privee
97415000EX0135,a_creuser,Saint-Paul,252,36,pm_privee
97415000EY0073,a_creuser,Saint-Paul,629,113,pm_privee
97415000EY0074,a_creuser,Saint-Paul,661,95,pm_privee
97415000EY0105,a_creuser,Saint-Paul,586,52,pm_privee
97415000EY0147,a_creuser,Saint-Paul,645,93,pm_privee
97415000EY0160,a_creuser,Saint-Paul,4093,506,pm_privee
97415000EY0307,a_creuser,Saint-Paul,1897,178,pm_privee
97415000EY0388,a_creuser,Saint-Paul,1114,143,pm_privee
97415000EY0389,a_creuser,Saint-Paul,322,30,pm_privee
97415000EY0436,reserve_fonciere,Saint-Paul,2109,208,pm_privee
97415000EY0611,reserve_fonciere,Saint-Paul,13477,1275,pm_privee
97415000EY0736,reserve_fonciere,Saint-Paul,6112,627,pm_privee
97415000EY0986,a_creuser,Saint-Paul,398,38,pm_privee
97415000EY1019,a_creuser,Saint-Paul,404,65,pm_privee
97415000EY1240,a_creuser,Saint-Paul,240,34,pm_privee
97415000EY1273,a_creuser,Saint-Paul,559,61,pm_privee
97415000EY1390,a_creuser,Saint-Paul,688,96,pm_privee
97415000EY1420,a_creuser,Saint-Paul,1294,136,pm_privee
97415000EY1453,a_creuser,Saint-Paul,942,132,pm_privee
97415000EY1479,a_creuser,Saint-Paul,1641,197,pm_privee
97415000EY1513,a_creuser,Saint-Paul,1906,238,pm_privee
97415000EY1567,a_creuser,Saint-Paul,924,87,pm_privee
97415000EY1727,a_creuser,Saint-Paul,555,108,pm_privee
97415000EY1750,reserve_fonciere,Saint-Paul,4933,478,pm_privee
97415000EY1789,a_creuser,Saint-Paul,599,75,pm_privee
97415000EY1816,a_creuser,Saint-Paul,511,68,pm_privee
97415000EY1886,a_creuser,Saint-Paul,2841,271,pm_privee
97415000EY1989,a_creuser,Saint-Paul,2812,242,pm_privee
97415000HK0170,a_creuser,Saint-Paul,526,168,pm_privee
97415000HK0238,a_creuser,Saint-Paul,2674,260,pm_privee
97415000HK0501,a_creuser,Saint-Paul,597,72,pm_privee
97415000HL0011,a_creuser,Saint-Paul,797,112,pm_privee
97415000HL0063,a_creuser,Saint-Paul,695,80,pm_privee
97415000HM0172,a_creuser,Saint-Paul,308,41,pm_privee
97415000HM0190,a_creuser,Saint-Paul,387,72,pm_privee
97417000AT1003,a_creuser,Saint-Philippe,171,35,pm_privee
97417000AT1478,a_creuser,Saint-Philippe,219,34,pm_privee
97416000CS1152,a_creuser,Saint-Pierre,3259,397,pm_privee
97416000CS1356,a_creuser,Saint-Pierre,4658,515,pm_privee
97416000CS1397,a_creuser,Saint-Pierre,328,84,pm_privee
97416000CT0454,a_creuser,Saint-Pierre,1510,209,pm_privee
97416000CT0788,a_creuser,Saint-Pierre,1793,205,pm_privee
97416000CT0828,a_creuser,Saint-Pierre,513,107,pm_privee
97416000CW0572,a_creuser,Saint-Pierre,405,60,pm_privee
97416000CW0641,a_creuser,Saint-Pierre,1743,155,pm_privee
97416000CW0939,a_creuser,Saint-Pierre,1075,123,pm_privee
97416000CW1118,a_creuser,Saint-Pierre,370,48,pm_privee
97416000CW1553,chaude,Saint-Pierre,794,97,pm_privee
97416000CW1554,chaude,Saint-Pierre,10023,1058,pm_privee
97416000CW1643,a_creuser,Saint-Pierre,1974,180,pm_privee
97416000CW1931,a_creuser,Saint-Pierre,595,62,pm_privee
97416000CW2617,a_creuser,Saint-Pierre,308,70,pm_privee
97416000CW2884,a_creuser,Saint-Pierre,123,31,pm_privee
97416000CX0597,a_creuser,Saint-Pierre,1843,229,pm_privee
97416000CX0830,a_creuser,Saint-Pierre,291,35,pm_privee
97416000CX0839,a_creuser,Saint-Pierre,782,95,pm_privee
97416000CX0842,a_creuser,Saint-Pierre,695,60,pm_privee
97416000CX0930,a_creuser,Saint-Pierre,989,89,pm_privee
97416000CX1227,a_creuser,Saint-Pierre,3588,330,pm_privee
97416000CZ0595,a_creuser,Saint-Pierre,613,104,pm_privee
97416000CZ1775,a_creuser,Saint-Pierre,1373,134,pm_privee
97416000CZ1818,a_creuser,Saint-Pierre,192,42,pm_privee
97416000DE0657,a_creuser,Saint-Pierre,595,79,pm_privee
97416000DE0900,a_creuser,Saint-Pierre,1386,137,pm_privee
97416000DE1856,a_creuser,Saint-Pierre,390,55,pm_privee
97416000DH1878,a_creuser,Saint-Pierre,757,69,pm_privee
97416000DK0171,a_creuser,Saint-Pierre,507,43,pm_privee
97416000DK0182,reserve_fonciere,Saint-Pierre,1690,148,pm_privee
97416000DK0186,a_creuser,Saint-Pierre,1318,119,pm_privee
97416000DK0188,a_creuser,Saint-Pierre,692,68,pm_privee
97416000DK0193,a_creuser,Saint-Pierre,1461,127,pm_privee
97416000DK0205,a_creuser,Saint-Pierre,415,39,pm_privee
97416000DK0214,a_creuser,Saint-Pierre,732,70,pm_privee
97416000DK0218,a_creuser,Saint-Pierre,1324,114,pm_privee
97416000DM0992,a_creuser,Saint-Pierre,216,31,pm_privee
97416000DO0077,a_creuser,Saint-Pierre,896,81,pm_privee
97416000DO0160,a_creuser,Saint-Pierre,1296,170,pm_privee
97416000DO0225,a_creuser,Saint-Pierre,699,60,pm_privee
97416000DO0227,a_creuser,Saint-Pierre,741,100,pm_privee
97416000DR0531,a_creuser,Saint-Pierre,670,68,pm_privee
97416000DV0307,a_creuser,Saint-Pierre,549,52,pm_privee
97416000DV0373,a_creuser,Saint-Pierre,421,50,pm_privee
97416000DV0384,a_creuser,Saint-Pierre,307,38,pm_privee
97416000DW0306,a_creuser,Saint-Pierre,307,55,pm_privee
97416000EI0255,a_creuser,Saint-Pierre,314,33,pm_privee
97416000EI1362,a_creuser,Saint-Pierre,773,80,pm_privee
97416000EK0468,a_creuser,Saint-Pierre,437,45,pm_privee
97416000EM0253,a_creuser,Saint-Pierre,121,37,pm_privee
97416000EM0260,a_creuser,Saint-Pierre,669,86,pm_privee
97416000ER0766,a_creuser,Saint-Pierre,993,115,pm_privee
97416000ET0512,a_creuser,Saint-Pierre,988,140,pm_privee
97416000ET1460,reserve_fonciere,Saint-Pierre,3507,303,pm_privee
97416000ET1816,a_creuser,Saint-Pierre,882,169,pm_privee
97416000ET1858,a_creuser,Saint-Pierre,1334,156,pm_privee
97416000ET1861,a_creuser,Saint-Pierre,987,148,pm_privee
97416000ET1862,a_creuser,Saint-Pierre,244,36,pm_privee
97416000ET1982,a_creuser,Saint-Pierre,2477,225,pm_privee
97416000ET2033,a_creuser,Saint-Pierre,286,45,pm_privee
97416000ET2215,a_creuser,Saint-Pierre,894,108,pm_privee
97416000ET2217,a_creuser,Saint-Pierre,611,91,pm_privee
97416000EV1111,a_creuser,Saint-Pierre,293,37,pm_privee
97416000EV1208,a_creuser,Saint-Pierre,178,37,pm_privee
97416000EV1816,a_creuser,Saint-Pierre,798,102,pm_privee
97416000EV1818,a_creuser,Saint-Pierre,619,65,pm_privee
97416000EW0831,a_creuser,Saint-Pierre,281,51,pm_privee
97416000EX0739,a_creuser,Saint-Pierre,469,67,pm_privee
97416000EX1606,a_creuser,Saint-Pierre,550,52,pm_privee
97416000EX1790,a_creuser,Saint-Pierre,285,45,pm_privee
97416000EY1068,a_creuser,Saint-Pierre,704,83,pm_privee
97416000EY1300,a_creuser,Saint-Pierre,576,85,pm_privee
97416000HI0765,a_creuser,Saint-Pierre,395,66,pm_privee
97416000HN1076,a_creuser,Saint-Pierre,897,81,pm_privee
97416000HN1292,a_creuser,Saint-Pierre,521,89,pm_privee
97416000HN1317,chaude,Saint-Pierre,667,123,pm_privee
97416000HN1466,a_creuser,Saint-Pierre,618,64,pm_privee
97416000HO1085,a_creuser,Saint-Pierre,335,56,pm_privee
97416000HP0347,chaude,Saint-Pierre,2019,171,pm_privee
97416000HV0246,a_creuser,Saint-Pierre,253,52,pm_privee
97416000HX0735,a_creuser,Saint-Pierre,601,68,pm_privee
97416000HX0736,a_creuser,Saint-Pierre,228,37,pm_privee
97416000HX1208,a_creuser,Saint-Pierre,378,84,pm_privee
97416000HY1225,a_creuser,Saint-Pierre,2254,252,pm_privee
97416000HY1438,a_creuser,Saint-Pierre,897,131,pm_privee
97416000HY1680,a_creuser,Saint-Pierre,524,67,pm_privee
97416000HY1683,a_creuser,Saint-Pierre,1604,140,pm_privee
97416000HZ0970,a_creuser,Saint-Pierre,382,38,pm_privee
97416000IB0484,reserve_fonciere,Saint-Pierre,5467,751,pm_privee
97416000IE0800,a_creuser,Saint-Pierre,176,39,pm_privee
97416000IE1161,a_creuser,Saint-Pierre,269,97,pm_privee
97416000IE1983,a_creuser,Saint-Pierre,2369,299,pm_privee
97416000IK0257,a_creuser,Saint-Pierre,1533,141,pm_privee
97416000IK0416,a_creuser,Saint-Pierre,1794,207,pm_privee
97416000IK0452,reserve_fonciere,Saint-Pierre,7510,669,pm_privee
97416000IL0550,a_creuser,Saint-Pierre,1580,201,pm_privee
97418000AC1023,a_creuser,Sainte-Marie,344,44,pm_privee
97418000AC1451,a_creuser,Sainte-Marie,1243,110,pm_privee
97418000AC1459,a_creuser,Sainte-Marie,378,36,pm_privee
97418000AC1465,a_creuser,Sainte-Marie,2062,227,pm_privee
97418000AC1469,a_creuser,Sainte-Marie,1292,131,pm_privee
97418000AD0701,a_creuser,Sainte-Marie,280,35,pm_privee
97418000AO1822,a_creuser,Sainte-Marie,933,109,pm_privee
97418000AP0534,a_creuser,Sainte-Marie,372,38,pm_privee
97418000AP1553,a_creuser,Sainte-Marie,2266,283,pm_privee
97418000AR1207,a_creuser,Sainte-Marie,962,130,pm_privee
97418000AR1222,a_creuser,Sainte-Marie,414,53,pm_privee
97418000AR1575,a_creuser,Sainte-Marie,652,77,pm_privee
97418000AS0903,a_creuser,Sainte-Marie,546,59,pm_privee
97418000AS1121,a_creuser,Sainte-Marie,1349,144,pm_privee
97418000AT0865,a_creuser,Sainte-Marie,366,53,pm_privee
97418000AT1136,a_creuser,Sainte-Marie,538,83,pm_privee
97418000AT1226,a_creuser,Sainte-Marie,329,31,pm_privee
97418000AT1620,a_creuser,Sainte-Marie,811,118,pm_privee
97418000AT1775,a_creuser,Sainte-Marie,607,77,pm_privee
97418000AT1811,a_creuser,Sainte-Marie,725,77,pm_privee
97418000AT1906,a_creuser,Sainte-Marie,4408,558,pm_privee
97418000AT2148,a_creuser,Sainte-Marie,986,129,pm_privee
97418000AT2300,brulante,Sainte-Marie,384,45,pm_privee
97418000AT2398,a_creuser,Sainte-Marie,1009,145,pm_privee
97418000AV1263,reserve_fonciere,Sainte-Marie,4540,531,pm_privee
97418000AV1307,a_creuser,Sainte-Marie,186,31,pm_privee
97418000AV1520,a_creuser,Sainte-Marie,2885,337,pm_privee
97418000AV1749,a_creuser,Sainte-Marie,913,96,pm_privee
97418000AV2144,a_creuser,Sainte-Marie,761,117,pm_privee
97418000AW0227,a_creuser,Sainte-Marie,4276,393,pm_privee
97418000AW0771,a_creuser,Sainte-Marie,6193,580,pm_privee
97418000AY0377,a_creuser,Sainte-Marie,273,36,pm_privee
97418000AY0385,a_creuser,Sainte-Marie,984,113,pm_privee
97418000AY0705,a_creuser,Sainte-Marie,725,83,pm_privee
97418000BD0015,a_creuser,Sainte-Marie,334,38,pm_privee
97418000BD0337,a_creuser,Sainte-Marie,221,44,pm_privee
97418000BE0057,a_creuser,Sainte-Marie,767,147,pm_privee
97418000BH0421,a_creuser,Sainte-Marie,1224,174,pm_privee
97418000BH0450,reserve_fonciere,Sainte-Marie,7425,736,pm_privee
97418000BH0474,a_creuser,Sainte-Marie,4499,428,pm_privee
97418000BH0541,a_creuser,Sainte-Marie,1460,164,pm_privee
97418000BH0763,a_creuser,Sainte-Marie,4996,642,pm_privee
97418000BH0970,a_creuser,Sainte-Marie,6999,1047,pm_privee
97418000BH1046,a_creuser,Sainte-Marie,8303,1134,pm_privee
97418000BI0226,a_creuser,Sainte-Marie,1823,235,pm_privee
97418000BM0224,a_creuser,Sainte-Marie,1050,108,pm_privee
97418000BM0343,a_creuser,Sainte-Marie,682,67,pm_privee
97418000BM0493,a_creuser,Sainte-Marie,735,105,pm_privee
97418000BO0226,a_creuser,Sainte-Marie,2850,322,pm_privee
97418000BP0335,a_creuser,Sainte-Marie,1055,89,pm_privee
97418000BT0016,a_creuser,Sainte-Marie,499,54,pm_privee
97419000AL1115,a_creuser,Sainte-Rose,778,87,pm_privee
97419000AL1118,a_creuser,Sainte-Rose,1414,166,pm_privee
97419000AN0164,a_creuser,Sainte-Rose,798,126,pm_privee
97419000AR0044,a_creuser,Sainte-Rose,654,101,pm_privee
97419000AR0587,a_creuser,Sainte-Rose,385,51,pm_privee
97419000AX0046,a_creuser,Sainte-Rose,288,30,pm_privee
97420000AB1313,a_creuser,Sainte-Suzanne,2824,310,pm_privee
97420000AB1876,a_creuser,Sainte-Suzanne,2060,187,pm_privee
97420000AB1947,a_creuser,Sainte-Suzanne,552,69,pm_privee
97420000AC0453,a_creuser,Sainte-Suzanne,418,64,pm_privee
97420000AC0571,a_creuser,Sainte-Suzanne,287,34,pm_privee
97420000AC1108,a_creuser,Sainte-Suzanne,1336,128,pm_privee
97420000AL0521,a_creuser,Sainte-Suzanne,1860,205,pm_privee
97420000AL0601,a_creuser,Sainte-Suzanne,639,81,pm_privee
97420000AM0023,a_creuser,Sainte-Suzanne,826,96,pm_privee
97420000AO0659,a_creuser,Sainte-Suzanne,1636,146,pm_privee
97420000AR0747,a_creuser,Sainte-Suzanne,1246,176,pm_privee
97420000AZ0844,a_creuser,Sainte-Suzanne,387,61,pm_privee
97420000BC0026,a_creuser,Sainte-Suzanne,1028,115,pm_privee
97420000BC0469,a_creuser,Sainte-Suzanne,206,39,pm_privee
97420000BC0987,a_creuser,Sainte-Suzanne,2540,272,pm_privee
97420000BC1288,a_creuser,Sainte-Suzanne,415,58,pm_privee
97420000BC1496,a_creuser,Sainte-Suzanne,657,83,pm_privee
97420000BC1543,a_creuser,Sainte-Suzanne,809,109,pm_privee
97420000BC1544,a_creuser,Sainte-Suzanne,906,89,pm_privee
97420000BC1617,a_creuser,Sainte-Suzanne,425,47,pm_privee
97420000BC1650,a_creuser,Sainte-Suzanne,355,54,pm_privee
97420000BC1654,a_creuser,Sainte-Suzanne,608,81,pm_privee
97420000BC1814,a_creuser,Sainte-Suzanne,1838,228,pm_privee
97420000BC1881,a_creuser,Sainte-Suzanne,2979,281,pm_privee
97421000AV0704,a_creuser,Salazie,636,68,pm_privee
97421000AV0712,a_creuser,Salazie,226,31,pm_privee
97402000AB0676,a_creuser,Bras-Panon,744,132,sans_signal_prive
97402000AB0984,a_creuser,Bras-Panon,1370,164,sans_signal_prive
97402000AE0269,a_creuser,Bras-Panon,299,31,sans_signal_prive
97402000AH1302,a_creuser,Bras-Panon,386,43,sans_signal_prive
97402000AH1833,a_creuser,Bras-Panon,1010,125,sans_signal_prive
97402000AH1834,a_creuser,Bras-Panon,263,38,sans_signal_prive
97402000AH2047,a_creuser,Bras-Panon,654,97,sans_signal_prive
97402000AI0249,a_creuser,Bras-Panon,302,37,sans_signal_prive
97402000AI1191,a_creuser,Bras-Panon,518,58,sans_signal_prive
97402000AI1197,a_creuser,Bras-Panon,556,51,sans_signal_prive
97402000AK0166,a_creuser,Bras-Panon,423,58,sans_signal_prive
97402000AK0221,a_creuser,Bras-Panon,244,34,sans_signal_prive
97402000AK0285,a_creuser,Bras-Panon,612,57,sans_signal_prive
97402000AK0776,a_creuser,Bras-Panon,597,51,sans_signal_prive
97402000AK0795,a_creuser,Bras-Panon,287,52,sans_signal_prive
97402000AK0873,a_creuser,Bras-Panon,5964,597,sans_signal_prive
97402000AK0891,a_creuser,Bras-Panon,367,33,sans_signal_prive
97402000AK1633,a_creuser,Bras-Panon,326,34,sans_signal_prive
97402000AK1968,a_creuser,Bras-Panon,237,31,sans_signal_prive
