idu,commune,status,tier_v2,rang_v2,etage0,n_zones_raw,n_zones_dedup,total_cov_raw_pct,total_cov_dedup_pct,an_cov_raw_pct,an_cov_dedup_pct,uau_cov_raw_pct,uau_cov_dedup_pct,zone_majoritaire_raw,zone_majoritaire_dedup,verdict_raw,verdict_dedup,hard_exclude_infonde,zone_majoritaire_change,verdict_change
97421000BO0292,Salazie,ecartee,ecartee,388899,1,6,3,242.5,100.0,100.0,42.5,100.0,57.5,N,U,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97421000BO0451,Salazie,ecartee,ecartee,340447,1,5,2,244.9,100.0,100.0,44.9,100.0,55.1,N,U,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97421000BO0459,Salazie,ecartee,ecartee,418996,1,7,3,241.8,100.0,100.0,41.8,100.0,58.2,N,U,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97421000BP0191,Salazie,ecartee,ecartee,166561,1,5,2,249.2,100.0,100.0,49.2,100.0,50.8,N,U,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97421000BP0193,Salazie,ecartee,ecartee,170231,1,5,2,244.0,100.0,100.0,44.0,100.0,56.0,N,U,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97423000AB0333,Les Trois-Bassins,ecartee,ecartee,78494,1,3,2,146.9,100.0,93.8,46.9,53.1,53.1,N,AUc,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97423000AB0598,Les Trois-Bassins,ecartee,ecartee,1777,1,6,4,145.3,100.0,90.6,45.3,54.7,54.7,N,AUc,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97423000AB1333,Les Trois-Bassins,ecartee,ecartee,2305,1,3,2,149.6,100.0,99.2,49.6,50.4,50.4,N,AUc,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97423000AB1341,Les Trois-Bassins,ecartee,ecartee,19,1,3,2,147.5,100.0,94.9,47.5,52.5,52.5,N,AUc,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97423000AE0577,Les Trois-Bassins,ecartee,ecartee,162331,1,5,3,145.7,100.0,91.4,45.7,54.3,54.3,N,U,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97424000AC0924,Cilaos,ecartee,ecartee,368683,1,4,3,134.4,100.0,100.0,84.6,15.4,15.4,N,A,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97424000AE1866,Cilaos,ecartee,ecartee,368983,1,3,2,147.2,100.0,94.4,47.2,52.8,52.8,N,U,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97424000AI0128,Cilaos,ecartee,ecartee,334559,1,3,2,147.3,100.0,94.6,47.3,52.7,52.7,N,U,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97424000AI0291,Cilaos,ecartee,ecartee,73926,1,3,2,145.3,100.0,90.6,45.3,54.7,54.7,N,U,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97424000AI0304,Cilaos,ecartee,ecartee,60964,1,3,2,147.9,100.0,95.8,47.9,52.1,52.1,N,U,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97424000AI1685,Cilaos,ecartee,ecartee,297588,1,3,2,148.0,100.0,95.9,48.0,52.0,52.0,N,U,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97424000AL0051,Cilaos,ecartee,ecartee,364448,1,4,3,137.9,100.0,97.4,59.5,40.5,40.5,N,AUs,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97424000AL0639,Cilaos,ecartee,ecartee,346261,1,3,2,148.8,100.0,97.7,48.8,51.2,51.2,N,U,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97424000AL0847,Cilaos,ecartee,ecartee,392023,1,3,2,145.6,100.0,91.3,45.6,54.4,54.4,N,U,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97424000AL0904,Cilaos,ecartee,ecartee,366210,1,3,2,147.6,100.0,95.3,47.6,52.4,52.4,N,U,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97424000AL0906,Cilaos,ecartee,ecartee,304246,1,3,2,149.3,100.0,98.5,49.3,50.7,50.7,N,U,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97424000AL1052,Cilaos,ecartee,ecartee,298062,1,3,2,148.2,100.0,96.4,48.2,51.8,51.8,N,U,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97424000AM0012,Cilaos,ecartee,ecartee,10086,1,5,4,141.1,100.0,100.0,87.0,13.0,13.0,N,A,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97424000AM0299,Cilaos,ecartee,ecartee,335897,1,4,3,132.9,100.0,100.0,76.7,23.3,23.3,N,A,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97424000AO0692,Cilaos,ecartee,ecartee,332359,1,3,2,145.5,100.0,91.0,45.5,54.5,54.5,N,U,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97424000AO0751,Cilaos,ecartee,ecartee,388484,1,3,2,146.9,100.0,93.7,46.9,53.1,53.1,N,U,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97424000AP0226,Cilaos,ecartee,ecartee,403415,1,3,2,149.5,100.0,99.1,49.5,50.5,50.5,N,U,HARD_EXCLUDE,POSITIVE_mixte,t,t,t
97407000AY0040,Le Port,ecartee,ecartee,317153,1,5,3,200.0,100.0,100.0,89.8,20.3,10.2,A,A,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97407000BI0274,Le Port,ecartee,ecartee,375403,1,6,5,172.8,100.0,100.0,72.8,27.2,27.2,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97407000BI0280,Le Port,ecartee,ecartee,202698,1,4,3,171.0,100.0,100.0,71.0,29.0,29.0,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AB0111,La Possession,ecartee,ecartee,141843,1,3,2,172.7,100.0,100.0,72.7,27.3,27.3,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AB0142,La Possession,ecartee,ecartee,313770,1,6,3,200.0,100.0,100.0,78.5,43.1,21.5,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AB0144,La Possession,ecartee,ecartee,255440,1,6,3,200.0,100.0,97.6,48.8,100.0,51.2,U,U,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AB0155,La Possession,ecartee,ecartee,188723,1,3,2,151.3,100.0,100.0,51.3,48.7,48.7,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AB0160,La Possession,ecartee,ecartee,184568,1,5,3,179.2,100.0,100.0,79.2,20.8,20.8,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AB0161,La Possession,ecartee,ecartee,319745,1,5,3,153.1,100.0,100.0,53.1,46.9,46.9,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AB0162,La Possession,ecartee,ecartee,255545,1,3,2,151.7,100.0,100.0,51.7,48.3,48.3,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AB0167,La Possession,ecartee,ecartee,81777,1,6,3,200.0,100.0,100.0,51.3,97.4,48.7,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AB0176,La Possession,ecartee,ecartee,121447,1,4,2,200.0,100.0,5.0,2.5,100.0,97.5,U,U,POSITIVE_mixte,POSITIVE,f,f,t
97408000AB0179,La Possession,ecartee,ecartee,287116,1,6,3,200.0,100.0,100.0,59.9,80.3,40.1,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AB0183,La Possession,ecartee,ecartee,237545,1,4,2,200.0,100.0,100.0,75.7,48.5,24.3,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AB0196,La Possession,ecartee,ecartee,278018,1,4,2,200.0,100.0,100.0,88.8,22.4,11.2,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AB0225,La Possession,ecartee,ecartee,317069,1,4,2,200.0,100.0,100.0,57.0,86.1,43.0,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AB0239,La Possession,ecartee,ecartee,109984,1,4,2,200.0,100.0,96.6,48.3,100.0,51.7,U,U,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AB0243,La Possession,ecartee,ecartee,140584,1,4,2,200.0,100.0,100.0,57.7,84.5,42.3,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AB0309,La Possession,ecartee,ecartee,11416,1,4,2,200.0,100.0,7.9,4.0,100.0,96.0,U,U,POSITIVE_mixte,POSITIVE,f,f,t
97408000AB0311,La Possession,ecartee,ecartee,7629,1,4,2,200.0,100.0,7.8,3.9,100.0,96.1,U,U,POSITIVE_mixte,POSITIVE,f,f,t
97408000AB0368,La Possession,ecartee,ecartee,285013,1,5,3,150.9,100.0,100.0,50.9,49.1,49.1,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AB0390,La Possession,ecartee,ecartee,120351,1,4,2,200.0,100.0,100.0,87.3,25.4,12.7,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AB0394,La Possession,ecartee,ecartee,171095,1,4,2,200.0,100.0,100.0,66.8,66.4,33.2,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AB0418,La Possession,ecartee,ecartee,219321,1,6,3,200.0,100.0,100.0,53.8,92.3,46.2,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AB0419,La Possession,ecartee,ecartee,21050,1,4,2,200.0,100.0,100.0,50.9,98.2,49.1,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC0005,La Possession,ecartee,ecartee,,1,6,4,157.1,100.0,100.0,57.1,42.9,42.9,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC0009,La Possession,ecartee,ecartee,358209,1,5,3,166.9,100.0,100.0,66.9,33.1,33.1,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC0012,La Possession,ecartee,ecartee,180277,1,3,2,151.6,100.0,100.0,51.6,48.4,48.4,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC0074,La Possession,ecartee,ecartee,366267,1,5,3,177.4,100.0,100.0,77.4,22.6,22.6,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC0279,La Possession,ecartee,ecartee,330778,1,4,3,138.3,100.0,95.8,57.5,42.5,42.5,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC0308,La Possession,ecartee,ecartee,153480,1,4,3,138.5,100.0,100.0,80.0,20.0,20.0,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC0332,La Possession,ecartee,ecartee,314138,1,4,3,103.6,100.0,93.2,89.6,10.4,10.4,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC0373,La Possession,ecartee,ecartee,324430,1,3,2,157.4,100.0,100.0,57.4,42.6,42.6,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC0560,La Possession,ecartee,ecartee,194242,1,3,2,168.3,100.0,100.0,68.3,31.7,31.7,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC0629,La Possession,ecartee,ecartee,332204,1,4,3,152.2,100.0,100.0,52.3,47.7,47.7,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC0855,La Possession,ecartee,ecartee,321771,1,3,2,174.3,100.0,100.0,74.3,25.7,25.7,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC0869,La Possession,ecartee,ecartee,292682,1,3,2,163.7,100.0,100.0,63.7,36.3,36.3,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC0909,La Possession,ecartee,ecartee,25808,1,3,2,104.8,100.0,9.6,4.8,95.2,95.2,U,U,POSITIVE_mixte,POSITIVE,f,f,t
97408000AC0989,La Possession,ecartee,ecartee,139521,1,3,2,103.9,100.0,7.8,3.9,96.1,96.1,U,U,POSITIVE_mixte,POSITIVE,f,f,t
97408000AC1253,La Possession,ecartee,ecartee,312578,1,3,2,177.8,100.0,100.0,77.8,22.2,22.2,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC1352,La Possession,ecartee,ecartee,317357,1,4,3,168.3,100.0,100.0,71.1,28.9,28.9,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC1353,La Possession,ecartee,ecartee,268363,1,3,2,159.5,100.0,100.0,59.5,40.5,40.5,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC1581,La Possession,ecartee,ecartee,339248,1,3,2,169.1,100.0,100.0,69.1,30.9,30.9,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC1744,La Possession,ecartee,ecartee,320013,1,3,2,156.1,99.7,100.0,56.4,43.3,43.3,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC1785,La Possession,ecartee,ecartee,279281,1,3,2,171.4,100.0,100.0,71.4,28.6,28.6,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC1953,La Possession,ecartee,ecartee,321663,1,3,2,158.5,100.0,100.0,58.5,41.5,41.5,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC2032,La Possession,ecartee,ecartee,292510,1,3,2,185.6,100.0,100.0,85.6,14.4,14.4,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC2204,La Possession,ecartee,ecartee,127220,1,4,3,155.5,100.0,100.0,55.8,44.2,44.2,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC2243,La Possession,ecartee,ecartee,274167,1,3,2,182.3,100.0,100.0,82.3,17.7,17.7,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC2256,La Possession,ecartee,ecartee,423825,1,3,2,156.2,100.0,100.0,56.2,43.8,43.8,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC2289,La Possession,ecartee,ecartee,303252,1,3,2,160.3,100.0,100.0,60.3,39.7,39.7,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC2292,La Possession,ecartee,ecartee,237485,1,3,2,170.2,100.0,100.0,70.2,29.8,29.8,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC2295,La Possession,ecartee,ecartee,325512,1,3,2,172.7,100.0,100.0,72.7,27.3,27.3,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC2468,La Possession,ecartee,ecartee,165408,1,4,3,182.0,100.0,100.0,90.0,10.0,10.0,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC2480,La Possession,ecartee,ecartee,109603,1,4,3,119.6,100.0,93.0,73.4,26.6,26.6,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC2482,La Possession,ecartee,ecartee,131850,1,4,3,132.7,100.0,98.9,66.2,33.8,33.8,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC2689,La Possession,ecartee,ecartee,346657,1,3,2,174.7,100.0,100.0,74.7,25.3,25.3,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC2855,La Possession,ecartee,ecartee,215740,1,3,2,188.9,100.0,100.0,88.9,11.1,11.1,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC2919,La Possession,ecartee,ecartee,282012,1,4,3,189.6,100.0,100.0,89.6,10.4,10.4,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC3147,La Possession,ecartee,ecartee,96572,1,3,2,165.0,100.0,100.0,65.0,35.0,35.0,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC3175,La Possession,ecartee,ecartee,383330,1,3,2,173.8,100.0,100.0,73.8,26.2,26.2,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC3184,La Possession,ecartee,ecartee,157918,1,3,2,168.3,100.0,100.0,68.3,31.7,31.7,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC3286,La Possession,ecartee,ecartee,154275,1,3,2,154.7,100.0,100.0,54.7,45.3,45.3,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC3287,La Possession,ecartee,ecartee,158996,1,3,2,177.8,100.0,100.0,77.8,22.2,22.2,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC3292,La Possession,ecartee,ecartee,364954,1,3,2,189.8,100.0,100.0,89.8,10.2,10.2,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC3362,La Possession,ecartee,ecartee,331824,1,3,2,165.6,100.0,100.0,65.6,34.4,34.4,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC3514,La Possession,ecartee,ecartee,137344,1,3,2,151.6,100.0,100.0,51.6,48.4,48.4,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC3518,La Possession,ecartee,ecartee,4699,1,3,2,151.7,100.0,100.0,51.7,48.3,48.3,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC3723,La Possession,ecartee,ecartee,341466,1,5,3,188.4,100.0,100.0,88.4,11.6,11.6,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AC3726,La Possession,ecartee,ecartee,379583,1,4,3,188.2,100.0,100.0,88.5,11.5,11.5,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AH0317,La Possession,ecartee,a_creuser,3289,0,3,2,102.7,100.0,5.4,2.7,97.3,97.3,AUc,AUc,POSITIVE_mixte,POSITIVE,f,f,t
97408000AM0108,La Possession,ecartee,ecartee,408929,1,7,3,200.0,100.0,100.0,88.1,23.7,11.9,A,A,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AM0287,La Possession,ecartee,ecartee,388000,1,7,3,218.3,100.0,100.0,67.0,66.0,33.0,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AM0288,La Possession,ecartee,ecartee,377466,1,7,3,219.2,100.0,100.0,60.2,79.6,39.8,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AM0467,La Possession,ecartee,ecartee,356038,1,6,3,200.0,100.0,100.0,65.1,69.8,34.9,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AM0491,La Possession,ecartee,ecartee,126657,1,6,3,200.0,100.0,100.0,68.7,62.5,31.3,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AM0492,La Possession,ecartee,ecartee,383461,1,7,3,208.2,100.0,100.0,63.9,72.3,36.1,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AM0679,La Possession,ecartee,ecartee,52462,1,4,2,200.0,100.0,100.0,52.2,95.6,47.8,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AM0785,La Possession,ecartee,ecartee,402939,1,7,3,220.0,100.0,100.0,63.6,72.8,36.4,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AM1288,La Possession,ecartee,ecartee,287600,1,4,2,200.0,100.0,5.5,2.7,100.0,97.3,U,U,POSITIVE_mixte,POSITIVE,f,f,t
97408000AN0434,La Possession,ecartee,ecartee,404276,1,3,2,103.7,100.0,7.5,3.7,96.3,96.3,U,U,POSITIVE_mixte,POSITIVE,f,f,t
97408000AN0667,La Possession,ecartee,ecartee,1182,1,3,2,151.5,100.0,100.0,51.5,48.5,48.5,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AN0680,La Possession,ecartee,ecartee,356578,1,3,2,150.9,100.0,100.0,50.9,49.1,49.1,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AN1039,La Possession,ecartee,ecartee,353417,1,3,2,175.0,100.0,100.0,75.0,25.0,25.0,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AN1185,La Possession,ecartee,ecartee,189836,1,3,2,103.9,100.0,7.7,3.9,96.1,96.1,U,U,POSITIVE_mixte,POSITIVE,f,f,t
97408000AN1190,La Possession,ecartee,ecartee,378985,1,4,3,159.2,100.0,100.0,59.2,40.8,40.8,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AN1204,La Possession,ecartee,ecartee,317232,1,4,3,104.1,100.0,8.3,4.1,95.9,95.9,AUs,AUs,POSITIVE_mixte,POSITIVE,f,f,t
97408000AN1487,La Possession,ecartee,ecartee,230492,1,3,2,154.5,100.0,100.0,54.5,45.5,45.5,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AN1672,La Possession,ecartee,ecartee,359568,1,5,4,184.9,100.0,100.0,84.9,15.1,15.1,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AN1677,La Possession,ecartee,ecartee,310569,1,5,3,165.6,100.0,100.0,65.6,34.4,34.4,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AN1690,La Possession,ecartee,ecartee,402097,1,3,2,150.9,100.0,100.0,50.9,49.1,49.1,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AN1946,La Possession,ecartee,ecartee,403019,1,3,2,154.8,100.0,100.0,54.8,45.2,45.2,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AN2046,La Possession,ecartee,ecartee,385772,1,4,3,158.7,100.0,100.0,58.7,41.3,41.3,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AN2050,La Possession,ecartee,ecartee,172892,1,3,2,102.8,100.0,5.5,2.8,97.2,97.2,U,U,POSITIVE_mixte,POSITIVE,f,f,t
97408000AO0203,La Possession,ecartee,ecartee,203521,1,3,2,176.3,100.0,100.0,76.3,23.7,23.7,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AO0206,La Possession,ecartee,ecartee,367688,1,3,2,190.0,100.0,100.0,90.0,10.0,10.0,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AO0406,La Possession,ecartee,ecartee,46583,1,4,3,146.7,100.0,93.5,46.7,53.3,53.3,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AO1089,La Possession,ecartee,ecartee,232015,1,3,2,161.3,100.0,100.0,61.3,38.7,38.7,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AO1122,La Possession,ecartee,ecartee,116216,1,3,2,158.0,100.0,100.0,58.0,42.0,42.0,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AO1123,La Possession,ecartee,ecartee,24891,1,3,2,104.6,100.0,9.2,4.6,95.4,95.4,U,U,POSITIVE_mixte,POSITIVE,f,f,t
97408000AO1128,La Possession,ecartee,ecartee,143424,1,3,2,104.6,100.0,9.1,4.6,95.4,95.4,U,U,POSITIVE_mixte,POSITIVE,f,f,t
97408000AO1169,La Possession,ecartee,ecartee,330833,1,4,2,200.0,100.0,100.0,79.3,41.4,20.7,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AO1286,La Possession,ecartee,ecartee,301167,1,3,2,182.3,100.0,100.0,82.3,17.7,17.7,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AO1344,La Possession,ecartee,ecartee,327220,1,3,2,156.2,100.0,100.0,56.2,43.8,43.8,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AO1380,La Possession,ecartee,ecartee,342483,1,4,2,200.0,100.0,100.0,74.8,50.3,25.2,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AO1403,La Possession,ecartee,ecartee,299157,1,5,4,162.6,100.0,100.0,89.8,10.2,10.2,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AO1406,La Possession,ecartee,ecartee,206352,1,4,2,200.0,100.0,92.8,46.4,100.0,53.6,U,U,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AO1519,La Possession,ecartee,ecartee,326362,1,4,3,157.7,100.0,100.0,57.6,42.4,42.4,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AO1566,La Possession,ecartee,ecartee,308731,1,4,2,200.0,100.0,100.0,79.1,41.8,20.9,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AO1680,La Possession,ecartee,a_creuser,7141,0,3,2,104.7,100.0,9.5,4.7,95.3,95.3,AUc,AUc,POSITIVE_mixte,POSITIVE,f,f,t
97408000AO1695,La Possession,ecartee,ecartee,5807,1,3,2,176.0,100.0,100.0,76.0,24.0,24.0,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AO1770,La Possession,ecartee,ecartee,2597,1,3,2,103.4,100.0,6.8,3.4,96.6,96.6,AUc,AUc,POSITIVE_mixte,POSITIVE,f,f,t
97408000AO1775,La Possession,ecartee,ecartee,302663,1,5,3,186.3,100.0,100.0,86.3,13.7,13.7,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AO1779,La Possession,ecartee,a_creuser,15441,1,3,2,103.0,100.0,6.0,3.0,97.0,97.0,AUc,AUc,POSITIVE_mixte,POSITIVE,f,f,t
97408000AO1781,La Possession,ecartee,ecartee,360278,1,7,5,188.1,100.0,100.0,88.1,11.9,11.9,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AP0143,La Possession,ecartee,ecartee,146930,1,4,2,200.0,100.0,10.0,5.0,100.0,95.0,U,U,POSITIVE_mixte,POSITIVE,f,f,t
97408000AP0163,La Possession,ecartee,ecartee,300991,1,4,2,200.0,100.0,100.0,82.1,35.8,17.9,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AP0258,La Possession,ecartee,ecartee,314094,1,6,3,200.0,100.0,100.0,63.1,73.8,36.9,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AP0676,La Possession,ecartee,ecartee,131540,1,4,2,200.0,100.0,100.0,53.8,92.5,46.2,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AP0677,La Possession,ecartee,ecartee,270844,1,4,2,200.0,100.0,100.0,54.3,91.3,45.7,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AP1084,La Possession,ecartee,ecartee,317374,1,6,3,200.0,100.0,100.0,86.6,26.8,13.4,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AP1097,La Possession,ecartee,ecartee,235479,1,6,3,200.0,100.0,100.0,54.9,90.2,45.1,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AP1189,La Possession,ecartee,ecartee,214886,1,4,2,200.0,100.0,100.0,58.2,83.5,41.8,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AP1227,La Possession,ecartee,ecartee,311046,1,4,2,200.0,100.0,100.0,68.1,63.9,31.9,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AP1381,La Possession,ecartee,ecartee,23786,1,4,2,200.0,100.0,5.8,2.9,100.0,97.1,U,U,POSITIVE_mixte,POSITIVE,f,f,t
97408000AP1383,La Possession,ecartee,ecartee,348844,1,6,3,200.0,100.0,100.0,72.7,54.7,27.3,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AP1413,La Possession,ecartee,ecartee,273905,1,6,3,200.0,100.0,100.0,65.0,70.0,35.0,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
97408000AP1414,La Possession,ecartee,ecartee,306326,1,6,3,200.0,100.0,100.0,89.4,21.1,10.6,N,N,HARD_EXCLUDE,POSITIVE_mixte,t,f,t
