idu,p_arene,p_raw,ponderee_au,ecart
97405000BE1585,0.011834319526627219,0.011834,False,3.1952662721788927e-07
97418000AR1704,0.010575332927147707,0.010575,False,3.329271477080231e-07
97420000AR0042,0.013703943115707821,0.013704,False,5.6884292177691864e-08
97415000BW1174,0.007278472085084773,0.007278,False,4.720850847730537e-07
97416000IA0585,0.00805142928473349,0.008051,False,4.292847334899652e-07
97422000AL0740,0.006731287022078621,0.006731,False,2.870220786209063e-07
97422000BS0882,0.007278472085084773,0.007278,False,4.720850847730537e-07
97413000CK0251,0.0050568900126422255,0.005057,False,1.0998735777440621e-07
97410000BK0219,0.010575332927147707,0.010575,False,3.329271477080231e-07
97407000AZ0097,0.018904958677685952,0.018905,False,4.132231404968545e-08
97408000AT1173,0.013754472403073493,0.013754,False,4.72403073492611e-07
97413000CX0974,0.009585067473830243,0.009585,False,6.747383024356679e-08
97413000CY0164,0.016022841787033924,0.016023,False,1.5821296607543278e-07
97413000BM0394,0.009585067473830243,0.009585,False,6.747383024356679e-08
97408000AM0895,0.019702323589249383,0.019702,False,3.23589249381917e-07
97410000AO0420,0.00805142928473349,0.008051,False,4.292847334899652e-07
97418000AC0213,0.00907911802853437,0.009079,False,1.1802853436965188e-07
97409000AZ0298,0.012004865408006769,0.012005,False,1.3459199323107018e-07
97412000AM0531,0.016883261135177165,0.016883,False,2.6113517716599977e-07
97413000DD0527,0.007278472085084773,0.007278,False,4.720850847730537e-07
97418000BI0258,0.00805142928473349,0.008051,False,4.292847334899652e-07
97409000AN0348,0.008840227088402269,0.00884,False,2.270884022683578e-07
97415000EW1265,0.041367351994054995,0.041367,False,3.519940549936984e-07
97422000BK1317,0.009585067473830243,0.009585,False,6.747383024356679e-08
97415000BP0028,0.011601693517347555,0.011602,False,3.064826524443176e-07
97416000IM0574,0.011601693517347555,0.011602,False,3.064826524443176e-07
97410000CD0788,0.013754472403073493,0.013754,False,4.72403073492611e-07
97406000AE0531,0.013754472403073493,0.013754,False,4.72403073492611e-07
97420000AR0596,0.007278472085084773,0.007278,False,4.720850847730537e-07
97415000CV0793,0.011601693517347555,0.011602,False,3.064826524443176e-07
97415000EO0785,0.027501462843768292,0.027501,False,4.6284376829103246e-07
97411000AP0465,0.013878849212086165,0.013879,False,1.5078791383571488e-07
97412000AM1405,0.041367351994054995,0.041367,False,3.519940549936984e-07
97414000EL0870,0.011601693517347555,0.011602,False,3.064826524443176e-07
97411000HO0380,0.010575332927147707,0.010575,False,3.329271477080231e-07
97414000EM0112,0.020465278992478575,0.020465,False,2.78992478574408e-07
97422000CX0668,0.007278472085084773,0.007278,False,4.720850847730537e-07
97408000AT0998,0.012004865408006769,0.012005,False,1.3459199323107018e-07
97420000BH1866,0.00805142928473349,0.008051,False,4.292847334899652e-07
97409000AR0323,0.007278472085084773,0.007278,False,4.720850847730537e-07
97422000BK2094,0.010575332927147707,0.010575,False,3.329271477080231e-07
97408000BP0069,0.00907911802853437,0.009079,False,1.1802853436965188e-07
97401000AN0749,0.011601693517347555,0.011602,False,3.064826524443176e-07
97424000AI1606,0.027501462843768292,0.027501,False,4.6284376829103246e-07
97416000DM0538,0.012004865408006769,0.012005,False,1.3459199323107018e-07
97416000ET0597,0.011601693517347555,0.011602,False,3.064826524443176e-07
97409000AP1456,0.00907911802853437,0.009079,False,1.1802853436965188e-07
97410000BM1149,0.010748560460652593,0.010749,False,4.3953934740666167e-07
97415000CH0054,0.006572420634920635,0.006572,False,4.2063492063527247e-07
97415000CX0416,0.006731287022078621,0.006731,False,2.870220786209063e-07
97415000DI0350,0.008840227088402269,0.00884,False,2.270884022683578e-07
97416000CZ1535,0.012899262899262898,0.012899,False,2.6289926289765897e-07
97416000EX1393,0.043478260869565216,0.043478,False,2.608695652134285e-07
97422000AD0661,0.009541397353031703,0.009541,False,3.973530317037677e-07
97410000AD0152,0.006731287022078621,0.006731,False,2.870220786209063e-07
97416000DI0150,0.004702194357366771,0.004702,False,1.9435736677182736e-07
97422000BP1575,0.007278472085084773,0.007278,False,4.720850847730537e-07
97414000DR0653,0.013754472403073493,0.013754,False,4.72403073492611e-07
97412000CE1234,0.007278472085084773,0.007278,False,4.720850847730537e-07
97411000AZ0354,0.013878849212086165,0.013879,False,1.5078791383571488e-07
97411000KA0078,0.020465278992478575,0.020465,False,2.78992478574408e-07
97418000BN0025,0.0029154518950437317,0.002915,False,4.518950437316753e-07
97402000AC0126,0.0050568900126422255,0.005057,False,1.0998735777440621e-07
97408000AP1159,0.019144602851323828,0.019145,False,3.971486761712717e-07
97416000CD0635,0.006731287022078621,0.006731,False,2.870220786209063e-07
97414000HI1226,0.010748560460652593,0.010749,False,4.3953934740666167e-07
97412000AH0616,0.006731287022078621,0.006731,False,2.870220786209063e-07
97412000BE0348,0.007278472085084773,0.007278,False,4.720850847730537e-07
97410000BW0558,0.016022841787033924,0.016023,False,1.5821296607543278e-07
97415000CX1569,0.041367351994054995,0.041367,False,3.519940549936984e-07
97415000CY0581,0.041367351994054995,0.041367,False,3.519940549936984e-07
97408000AZ0007,0.009841443411700382,0.009841,False,4.4341170038139643e-07
97404000AD0942,0.006572420634920635,0.006572,False,4.2063492063527247e-07
97414000EO0868,0.006731287022078621,0.006731,False,2.870220786209063e-07
97412000BK1207,0.016022841787033924,0.016023,False,1.5821296607543278e-07
97407000AM0851,0.010575332927147707,0.010575,False,3.329271477080231e-07
97403000AL0337,0.007718034473887318,0.007718,False,3.447388731772638e-08
97410000CR0053,1e-07,0.0,False,1e-07
97405000AE0672,0.007278472085084773,0.007278,False,4.720850847730537e-07
97416000IC0231,0.007278472085084773,0.007278,False,4.720850847730537e-07
97411000IC0102,0.013754472403073493,0.013754,False,4.72403073492611e-07
97419000AW0130,0.007278472085084773,0.007278,False,4.720850847730537e-07
97407000BL0267,0.007278472085084773,0.007278,False,4.720850847730537e-07
97420000BE0400,0.016022841787033924,0.016023,False,1.5821296607543278e-07
97412000AH1052,0.016022841787033924,0.016023,False,1.5821296607543278e-07
97407000BI0382,0.041367351994054995,0.041367,False,3.519940549936984e-07
97422000EC0004,0.012004865408006769,0.012005,False,1.3459199323107018e-07
97416000CV2370,0.041367351994054995,0.041367,False,3.519940549936984e-07
97413000CX0707,0.010575332927147707,0.010575,False,3.329271477080231e-07
97411000ET0195,0.013754472403073493,0.013754,False,4.72403073492611e-07
97414000HE0190,0.041367351994054995,0.041367,False,3.519940549936984e-07
97406000AV0599,0.013754472403073493,0.013754,False,4.72403073492611e-07
97416000EP0692,0.009585067473830243,0.009585,False,6.747383024356679e-08
97414000EN0527,0.009404388714733543,0.009404,False,3.887147335436547e-07
97417000AT0131,0.00907911802853437,0.009079,False,1.1802853436965188e-07
97408000AM0564,0.013754472403073493,0.013754,False,4.72403073492611e-07
97411000DS0440,0.016022841787033924,0.016023,False,1.5821296607543278e-07
97415000CT1106,0.00907911802853437,0.009079,False,1.1802853436965188e-07
97418000AR0189,0.00907911802853437,0.009079,False,1.1802853436965188e-07
97415000CV0703,0.03250688705234161,0.032507,False,1.1294765839275911e-07
97416000ET1335,0.012004865408006769,0.012005,False,1.3459199323107018e-07
97405000AM0585,0.013754472403073493,0.013754,False,4.72403073492611e-07
97414000EY0113,0.010575332927147707,0.010575,False,3.329271477080231e-07
97409000BE1596,0.041367351994054995,0.041367,False,3.519940549936984e-07
97406000AW1032,0.013878849212086165,0.013879,False,1.5078791383571488e-07
97422000CX0942,0.013754472403073493,0.013754,False,4.72403073492611e-07
97416000DM0488,0.012004865408006769,0.012005,False,1.3459199323107018e-07
97415000CI0025,0.006261740763932373,0.006262,False,2.5923606762710133e-07
97415000CO0305,0.041367351994054995,0.041367,False,3.519940549936984e-07
97414000CH1526,0.00907911802853437,0.009079,False,1.1802853436965188e-07
97416000EI0732,0.006572420634920635,0.006572,False,4.2063492063527247e-07
97413000CH0682,0.008840227088402269,0.00884,False,2.270884022683578e-07
97410000AP0346,0.013703943115707821,0.013704,False,5.6884292177691864e-08
97411000DR0412,0.031997514756135444,0.031998,False,4.852438645550072e-07
97415000CH1552,0.007278472085084773,0.007278,False,4.720850847730537e-07
97408000AX0176,0.013703943115707821,0.013704,False,5.6884292177691864e-08
97416000EM0922,0.016883261135177165,0.016883,False,2.6113517716599977e-07
97422000AZ0463,0.006731287022078621,0.006731,False,2.870220786209063e-07
97414000CR0796,0.008840227088402269,0.00884,False,2.270884022683578e-07
97414000DH0801,0.016022841787033924,0.016023,False,1.5821296607543278e-07
97409000AY0338,0.006731287022078621,0.006731,False,2.870220786209063e-07
97405000BC0322,0.006731287022078621,0.006731,False,2.870220786209063e-07
97414000DY0554,0.006731287022078621,0.006731,False,2.870220786209063e-07
97412000BT0899,0.018904958677685952,0.018905,False,4.132231404968545e-08
97411000AP0469,0.012004865408006769,0.012005,False,1.3459199323107018e-07
97416000EK0615,0.031053604436229204,0.031054,False,3.955637707941939e-07
97421000AY0256,0.007278472085084773,0.007278,False,4.720850847730537e-07
97405000AH0599,0.018904958677685952,0.018905,False,4.132231404968545e-08
97415000BN1355,0.00805142928473349,0.008051,False,4.292847334899652e-07
97422000EL0121,0.013878849212086165,0.013879,False,1.5078791383571488e-07
97411000DY0012,0.16569767441860464,0.165698,False,3.2558139537175457e-07
97415000ET1670,0.041367351994054995,0.041367,False,3.519940549936984e-07
97404000AX0304,0.013754472403073493,0.002428,True,0.011326472403073494
97411000AV0154,0.016883261135177165,0.016883,False,2.6113517716599977e-07
97409000AR2101,0.010575332927147707,0.010575,False,3.329271477080231e-07
97411000AW0051,0.05128205128205128,0.051282,False,5.128205127907792e-08
97412000BN1351,0.014285714285714285,0.014286,False,2.8571428571481927e-07
97411000DP0295,0.019702323589249383,0.019702,False,3.23589249381917e-07
97415000DM0522,0.00907911802853437,0.009079,False,1.1802853436965188e-07
97416000CS0783,0.018904958677685952,0.018905,False,4.132231404968545e-08
97416000IL0072,0.011601693517347555,0.011602,False,3.064826524443176e-07
97413000CE0043,0.03275862068965517,0.032759,False,3.7931034483490444e-07
97418000AP4164,0.00907911802853437,0.009079,False,1.1802853436965188e-07
97411000ER0125,0.011834319526627219,0.011834,False,3.1952662721788927e-07
97415000DT0716,0.009404388714733543,0.009404,False,3.887147335436547e-07
97412000AH1170,0.010575332927147707,0.010575,False,3.329271477080231e-07
97413000DD1280,0.010748560460652593,0.000717,True,0.010031560460652593
97405000AR1866,0.02226027397260274,0.02226,False,2.739726027399525e-07
97422000BN0307,0.00805142928473349,0.008051,False,4.292847334899652e-07
97405000AN0437,0.013754472403073493,0.013754,False,4.72403073492611e-07
97413000CT0488,0.009404388714733543,0.009404,False,3.887147335436547e-07
97422000BD0508,0.023474178403755867,0.023474,False,1.7840375586899992e-07
97415000CS0077,0.027501462843768292,0.027501,False,4.6284376829103246e-07
97410000AM0036,0.007278472085084773,0.007278,False,4.720850847730537e-07
97414000DR0322,0.00907911802853437,0.009079,False,1.1802853436965188e-07
97415000DM1579,0.041367351994054995,0.041367,False,3.519940549936984e-07
97414000ET0056,0.013754472403073493,0.013754,False,4.72403073492611e-07
97415000AZ1514,0.00805142928473349,0.008051,False,4.292847334899652e-07
97416000DE1752,0.013754472403073493,0.013754,False,4.72403073492611e-07
97405000AL0733,0.011601693517347555,0.011602,False,3.064826524443176e-07
97407000BM0013,0.013703943115707821,0.013704,False,5.6884292177691864e-08
97422000BI0985,0.009585067473830243,0.009585,False,6.747383024356679e-08
97409000AB0366,0.010296010296010296,0.010296,False,1.0296010296076408e-08
97418000AD0694,0.006731287022078621,0.006731,False,2.870220786209063e-07
97415000BV0925,0.013878849212086165,0.013879,False,1.5078791383571488e-07
97415000CH2533,0.013878849212086165,0.013879,False,1.5078791383571488e-07
97416000CO0643,0.010575332927147707,0.010575,False,3.329271477080231e-07
97416000HX0849,0.006572420634920635,0.006572,False,4.2063492063527247e-07
97412000CX0978,0.016022841787033924,0.016023,False,1.5821296607543278e-07
97415000CW0642,0.013878849212086165,0.013879,False,1.5078791383571488e-07
97416000CD0554,0.04619565217391304,0.046196,False,3.478260869604899e-07
97422000AW0636,0.006731287022078621,0.006731,False,2.870220786209063e-07
97413000CO0218,0.006261740763932373,0.006262,False,2.5923606762710133e-07
97414000DH1582,0.007278472085084773,0.007278,False,4.720850847730537e-07
97407000AL0793,0.016022841787033924,0.016023,False,1.5821296607543278e-07
97411000AN0683,0.03275862068965517,0.032759,False,3.7931034483490444e-07
97416000HP0805,0.019144602851323828,0.019145,False,3.971486761712717e-07
97422000AY0831,0.007278472085084773,0.007278,False,4.720850847730537e-07
97412000CH0091,0.006731287022078621,0.006731,False,2.870220786209063e-07
97401000AL0608,0.006572420634920635,0.006572,False,4.2063492063527247e-07
97408000AV1122,0.006572420634920635,0.006572,False,4.2063492063527247e-07
97412000AV0213,0.006731287022078621,0.006731,False,2.870220786209063e-07
97411000EL0136,0.011601693517347555,0.011602,False,3.064826524443176e-07
97422000CS1011,0.011601693517347555,0.011602,False,3.064826524443176e-07
97415000CT1709,0.012004865408006769,0.012005,False,1.3459199323107018e-07
97410000BX0056,0.00907911802853437,0.009079,False,1.1802853436965188e-07
97415000BN0287,0.00805142928473349,0.008051,False,4.292847334899652e-07
97422000BZ0332,0.018904958677685952,0.018905,False,4.132231404968545e-08
97416000DS0921,0.041367351994054995,0.041367,False,3.519940549936984e-07
97415000AW0162,0.010748560460652593,0.010749,False,4.3953934740666167e-07
97415000AH0917,0.013878849212086165,0.013879,False,1.5078791383571488e-07
97418000AW0816,0.016022841787033924,0.016023,False,1.5821296607543278e-07
97422000CD0427,0.012004865408006769,0.012005,False,1.3459199323107018e-07
97411000HC0388,0.013754472403073493,0.013754,False,4.72403073492611e-07
97415000BP0431,0.007278472085084773,0.007278,False,4.720850847730537e-07
97411000CD0245,0.007278472085084773,0.007278,False,4.720850847730537e-07
97410000AK0527,0.007278472085084773,0.007278,False,4.720850847730537e-07
97418000AY0688,0.041367351994054995,0.041367,False,3.519940549936984e-07
97413000CS0421,0.010748560460652593,0.010749,False,4.3953934740666167e-07
97415000ER0867,0.012004865408006769,0.012005,False,1.3459199323107018e-07
97412000BX0218,0.009404388714733543,0.009404,False,3.887147335436547e-07
97415000BV1056,0.013754472403073493,0.013754,False,4.72403073492611e-07
97416000CZ2414,0.00907911802853437,0.009079,False,1.1802853436965188e-07
97420000BH2049,0.011834319526627219,0.011834,False,3.1952662721788927e-07
97411000BZ1601,0.016022841787033924,0.016023,False,1.5821296607543278e-07
97416000CZ1346,0.031053604436229204,0.031054,False,3.955637707941939e-07
97410000AH1135,0.00907911802853437,0.009079,False,1.1802853436965188e-07
97416000CZ1783,0.031997514756135444,0.031998,False,4.852438645550072e-07
97416000IM0268,0.00805142928473349,0.008051,False,4.292847334899652e-07
97408000AO1590,0.01264591439688716,0.012646,False,8.56031128395468e-08
97412000AH0910,0.010575332927147707,0.010575,False,3.329271477080231e-07
97414000DM0371,0.031451612903225803,0.031452,False,3.8709677419729305e-07
97414000EW0298,0.00805142928473349,0.008051,False,4.292847334899652e-07
97411000ES0109,0.041367351994054995,0.041367,False,3.519940549936984e-07
97424000AP0120,0.006572420634920635,0.006572,False,4.2063492063527247e-07
97401000AC0074,0.006731287022078621,0.006731,False,2.870220786209063e-07
97415000BS0079,0.010748560460652593,0.010749,False,4.3953934740666167e-07
97404000AH0456,0.007278472085084773,0.007278,False,4.720850847730537e-07
97414000DH1421,0.016022841787033924,0.016023,False,1.5821296607543278e-07
97405000AK1476,0.03250688705234161,0.032507,False,1.1294765839275911e-07
97405000AN0285,0.00805142928473349,0.008051,False,4.292847334899652e-07
97405000AS0391,0.008840227088402269,0.00884,False,2.270884022683578e-07
97418000AP1839,0.006731287022078621,0.006731,False,2.870220786209063e-07
97415000EP0534,0.023474178403755867,0.023474,False,1.7840375586899992e-07
97408000BI0276,0.010575332927147707,0.010575,False,3.329271477080231e-07
97416000CV0022,0.006572420634920635,0.006572,False,4.2063492063527247e-07
97422000DE0437,0.016022841787033924,0.016023,False,1.5821296607543278e-07
97422000DH0010,0.006572420634920635,0.006572,False,4.2063492063527247e-07
97414000HC0359,0.006731287022078621,0.006731,False,2.870220786209063e-07
97405000AN0630,0.007278472085084773,0.007278,False,4.720850847730537e-07
97418000AY0621,0.011601693517347555,0.011602,False,3.064826524443176e-07
97424000AC0028,0.004702194357366771,0.004702,False,1.9435736677182736e-07
97401000AT0663,0.006731287022078621,0.006731,False,2.870220786209063e-07
97415000DX0177,0.007278472085084773,0.007278,False,4.720850847730537e-07
97416000EW1086,0.006731287022078621,0.006731,False,2.870220786209063e-07
97410000BZ0407,0.004702194357366771,0.004702,False,1.9435736677182736e-07
97420000AY0380,0.006731287022078621,0.006731,False,2.870220786209063e-07
97422000BL0898,0.006731287022078621,0.006731,False,2.870220786209063e-07
97413000CQ0432,0.00907911802853437,0.009079,False,1.1802853436965188e-07
97409000AX0986,0.012004865408006769,0.012005,False,1.3459199323107018e-07
97409000AY0074,0.007278472085084773,0.007278,False,4.720850847730537e-07
97410000BI0638,0.007278472085084773,0.007278,False,4.720850847730537e-07
97405000AW0904,0.009585067473830243,0.009585,False,6.747383024356679e-08
97416000ET2274,0.013754472403073493,0.013754,False,4.72403073492611e-07
97404000AX0028,0.023474178403755867,0.023474,False,1.7840375586899992e-07
97410000AS0749,0.020465278992478575,0.020465,False,2.78992478574408e-07
97412000AM0493,0.012004865408006769,0.012005,False,1.3459199323107018e-07
97414000HL0552,0.012004865408006769,0.012005,False,1.3459199323107018e-07
97411000BE0499,0.011601693517347555,0.011602,False,3.064826524443176e-07
97411000HP0392,0.011601693517347555,0.011602,False,3.064826524443176e-07
97407000AL1296,0.00907911802853437,0.009079,False,1.1802853436965188e-07
97417000BC0756,0.00805142928473349,0.008051,False,4.292847334899652e-07
97422000BD2262,0.00805142928473349,0.008051,False,4.292847334899652e-07
97410000AT0741,0.008840227088402269,0.00884,False,2.270884022683578e-07
97413000BH0541,0.007278472085084773,0.007278,False,4.720850847730537e-07
97416000IC0415,0.016022841787033924,0.016023,False,1.5821296607543278e-07
97418000AS0344,0.019702323589249383,0.019702,False,3.23589249381917e-07
97411000HE0448,0.012004865408006769,0.012005,False,1.3459199323107018e-07
97415000CT1759,0.012899262899262898,0.012899,False,2.6289926289765897e-07
97414000DE0812,0.007278472085084773,0.007278,False,4.720850847730537e-07
97417000AK0133,0.027938342967244702,0.027938,False,3.429672447013976e-07
97418000AV2634,0.010575332927147707,0.010575,False,3.329271477080231e-07
97415000EH0356,0.012004865408006769,0.012005,False,1.3459199323107018e-07
97410000AN0182,0.018904958677685952,0.018905,False,4.132231404968545e-08
97415000DP0062,0.010575332927147707,0.010575,False,3.329271477080231e-07
97418000BV0482,0.007278472085084773,0.007278,False,4.720850847730537e-07
97412000BS0233,0.02226027397260274,0.02226,False,2.739726027399525e-07
97414000EN3143,0.013754472403073493,0.013754,False,4.72403073492611e-07
97416000CT0537,0.011834319526627219,0.011834,False,3.1952662721788927e-07
97408000AN0358,0.007718034473887318,0.007718,False,3.447388731772638e-08
97409000AZ0991,0.009585067473830243,0.009585,False,6.747383024356679e-08
97404000AY0434,0.010575332927147707,0.010575,False,3.329271477080231e-07
97418000AR1562,0.013754472403073493,0.013754,False,4.72403073492611e-07
97411000AZ0662,0.016022841787033924,0.016023,False,1.5821296607543278e-07
97420000BD1040,0.013754472403073493,0.013754,False,4.72403073492611e-07
97422000BV1209,0.00805142928473349,0.008051,False,4.292847334899652e-07
97417000BD1310,0.007278472085084773,0.007278,False,4.720850847730537e-07
97415000CX1194,0.041367351994054995,0.041367,False,3.519940549936984e-07
97416000DN0116,0.00805142928473349,0.008051,False,4.292847334899652e-07
97412000BC0420,0.007278472085084773,0.007278,False,4.720850847730537e-07
97407000AM0444,0.012004865408006769,0.012005,False,1.3459199323107018e-07
97405000BE1420,0.007278472085084773,0.007278,False,4.720850847730537e-07
97411000IN0233,0.016022841787033924,0.016023,False,1.5821296607543278e-07
97415000DN0365,0.007278472085084773,0.007278,False,4.720850847730537e-07
97416000IK0075,0.013703943115707821,0.013704,False,5.6884292177691864e-08
97413000CW0301,0.013703943115707821,0.013704,False,5.6884292177691864e-08
97410000AK0722,0.012004865408006769,0.012005,False,1.3459199323107018e-07
97410000BM0743,0.006731287022078621,0.006731,False,2.870220786209063e-07
97406000AM0674,0.013878849212086165,0.013879,False,1.5078791383571488e-07
97422000BY0855,0.041367351994054995,0.041367,False,3.519940549936984e-07
97414000CS0724,0.006731287022078621,0.006731,False,2.870220786209063e-07
97414000DE1086,0.00907911802853437,0.009079,False,1.1802853436965188e-07
97409000AM0341,0.010575332927147707,0.010575,False,3.329271477080231e-07
97412000CV0301,0.006731287022078621,0.006731,False,2.870220786209063e-07
97411000AP0183,0.041367351994054995,0.041367,False,3.519940549936984e-07
97411000IT0264,0.008840227088402269,0.00884,False,2.270884022683578e-07
97418000AN0153,0.013703943115707821,0.013704,False,5.6884292177691864e-08
97418000AV2030,0.010575332927147707,0.010575,False,3.329271477080231e-07
97424000AB0018,0.013703943115707821,0.013704,False,5.6884292177691864e-08
97424000AM0989,0.007278472085084773,0.007278,False,4.720850847730537e-07
97415000BX0071,0.006572420634920635,0.006572,False,4.2063492063527247e-07
97415000BZ0279,0.016022841787033924,0.016023,False,1.5821296607543278e-07
97415000DM1485,0.016883261135177165,0.016883,False,2.6113517716599977e-07
97415000EM0171,0.008840227088402269,0.00884,False,2.270884022683578e-07
97422000AD1132,0.016022841787033924,0.016023,False,1.5821296607543278e-07
97410000AH1235,0.016022841787033924,0.016023,False,1.5821296607543278e-07
97411000AY0560,0.031053604436229204,0.031054,False,3.955637707941939e-07
97412000BM0393,0.011601693517347555,0.011602,False,3.064826524443176e-07
97415000CL0602,0.007278472085084773,0.007278,False,4.720850847730537e-07
97422000BL1274,0.010575332927147707,0.010575,False,3.329271477080231e-07
97422000CS0548,0.013754472403073493,0.013754,False,4.72403073492611e-07
97401000AM0871,0.018904958677685952,0.018905,False,4.132231404968545e-08
97424000AE1837,0.011834319526627219,0.011834,False,3.1952662721788927e-07
97423000AK0386,0.008840227088402269,0.00884,False,2.270884022683578e-07
97416000DM0627,0.010575332927147707,0.010575,False,3.329271477080231e-07
97410000BN0406,0.00805142928473349,0.008051,False,4.292847334899652e-07
97410000AS0217,0.013754472403073493,0.013754,False,4.72403073492611e-07
97415000EP1100,0.011601693517347555,0.011602,False,3.064826524443176e-07
97415000CP1063,0.013754472403073493,0.013754,False,4.72403073492611e-07
97416000EX0556,0.01320901320901321,0.013209,False,1.3209013209614096e-08
97413000AC0627,0.00805142928473349,0.008051,False,4.292847334899652e-07
97408000AB0265,0.041367351994054995,0.041367,False,3.519940549936984e-07
97416000DE1809,0.031997514756135444,0.031998,False,4.852438645550072e-07
97401000AD0110,0.016022841787033924,0.016023,False,1.5821296607543278e-07
97404000AW0719,0.007278472085084773,0.007278,False,4.720850847730537e-07
97415000AH1240,0.018904958677685952,0.018905,False,4.132231404968545e-08
97404000AD1227,0.007278472085084773,0.007278,False,4.720850847730537e-07
97415000BO0215,0.011834319526627219,0.011834,False,3.1952662721788927e-07
97406000AV0830,0.013878849212086165,0.013879,False,1.5078791383571488e-07
97411000BN0016,0.007278472085084773,0.007278,False,4.720850847730537e-07
97408000AR0566,0.010575332927147707,0.010575,False,3.329271477080231e-07
97410000BZ0375,0.00907911802853437,0.009079,False,1.1802853436965188e-07
97415000CH2491,0.010748560460652593,0.010749,False,4.3953934740666167e-07
97415000AY0935,0.018904958677685952,0.018905,False,4.132231404968545e-08
97415000BO0063,0.010575332927147707,0.010575,False,3.329271477080231e-07
97422000BE2402,0.010575332927147707,0.010575,False,3.329271477080231e-07
97409000AK0977,0.018904958677685952,0.018905,False,4.132231404968545e-08
97422000BV0656,0.00805142928473349,0.008051,False,4.292847334899652e-07
97413000BH0676,0.008840227088402269,0.00884,False,2.270884022683578e-07
97409000AY0003,0.007278472085084773,0.007278,False,4.720850847730537e-07
97422000DL0579,0.00805142928473349,0.008051,False,4.292847334899652e-07
97401000AN0644,0.041367351994054995,0.041367,False,3.519940549936984e-07
97408000BR0024,0.041367351994054995,0.041367,False,3.519940549936984e-07
97416000DW0282,0.012004865408006769,0.012005,False,1.3459199323107018e-07
97411000BZ1294,0.016022841787033924,0.016023,False,1.5821296607543278e-07
97402000AD0390,0.01695293330359135,0.016953,False,6.669640864945259e-08
97411000EM0274,0.013878849212086165,0.013879,False,1.5078791383571488e-07
97421000BM0231,0.006731287022078621,0.006731,False,2.870220786209063e-07
97415000DR0208,0.006731287022078621,0.006731,False,2.870220786209063e-07
97416000EY0645,0.006572420634920635,0.006572,False,4.2063492063527247e-07
97414000CM0436,0.006731287022078621,0.006731,False,2.870220786209063e-07
97414000DN0020,0.010575332927147707,0.010575,False,3.329271477080231e-07
97410000CN0020,0.004702194357366771,0.004702,False,1.9435736677182736e-07
97412000BK1483,0.016022841787033924,0.016023,False,1.5821296607543278e-07
97411000BK0566,0.016883261135177165,0.016883,False,2.6113517716599977e-07
97418000AT1860,0.010748560460652593,0.010749,False,4.3953934740666167e-07
97415000CR0924,0.00907911802853437,0.009079,False,1.1802853436965188e-07
97408000AN0446,0.016883261135177165,0.016883,False,2.6113517716599977e-07
97416000EP0409,0.008840227088402269,0.00884,False,2.270884022683578e-07
97416000EP0489,0.006731287022078621,0.006731,False,2.870220786209063e-07
97413000DE0578,0.016022841787033924,0.016023,False,1.5821296607543278e-07
97407000AY0082,0.012004865408006769,0.012005,False,1.3459199323107018e-07
97420000AE0417,0.008840227088402269,0.00884,False,2.270884022683578e-07
97406000AW0723,0.009541397353031703,0.009541,False,3.973530317037677e-07
97415000DR0239,0.006731287022078621,0.006731,False,2.870220786209063e-07
97412000CZ1227,0.00805142928473349,0.008051,False,4.292847334899652e-07
97407000AK1686,0.016022841787033924,0.016023,False,1.5821296607543278e-07
97408000AS0119,0.011601693517347555,0.011602,False,3.064826524443176e-07
97409000AP1138,0.008840227088402269,0.00884,False,2.270884022683578e-07
97411000DE0354,0.041367351994054995,0.041367,False,3.519940549936984e-07
97406000AI0596,0.013754472403073493,0.013754,False,4.72403073492611e-07
97413000CR1016,0.011601693517347555,0.011602,False,3.064826524443176e-07
97413000CS0821,0.018904958677685952,0.018905,False,4.132231404968545e-08
97401000AL0180,0.01320901320901321,0.013209,False,1.3209013209614096e-08
97409000AY0423,0.016187989556135773,0.016188,False,1.0443864228298905e-08
97416000CW1203,0.013754472403073493,0.013754,False,4.72403073492611e-07
97408000AR0923,0.010575332927147707,0.010575,False,3.329271477080231e-07
97412000AM1272,0.013754472403073493,0.013754,False,4.72403073492611e-07
97424000AE0562,0.011601693517347555,0.011602,False,3.064826524443176e-07
97412000BM0544,0.010575332927147707,0.010575,False,3.329271477080231e-07
97423000AH0682,0.00907911802853437,0.009079,False,1.1802853436965188e-07
97403000AO0829,0.00805142928473349,0.008051,False,4.292847334899652e-07
97406000AK0097,0.007278472085084773,0.007278,False,4.720850847730537e-07
97414000EW0530,0.007278472085084773,0.007278,False,4.720850847730537e-07
97422000BP1342,0.018904958677685952,0.018905,False,4.132231404968545e-08
97410000BM0170,0.00805142928473349,0.008051,False,4.292847334899652e-07
97411000AV0312,0.031451612903225803,0.031452,False,3.8709677419729305e-07
97416000DM0519,0.011601693517347555,0.011602,False,3.064826524443176e-07
97407000BC0236,0.013754472403073493,0.013754,False,4.72403073492611e-07
97415000ER0877,0.011601693517347555,0.011602,False,3.064826524443176e-07
97408000AM1267,0.019702323589249383,0.019702,False,3.23589249381917e-07
97422000BW1827,0.010575332927147707,0.010575,False,3.329271477080231e-07
97415000DN0425,0.012004865408006769,0.012005,False,1.3459199323107018e-07
97415000CW0922,0.016022841787033924,0.016023,False,1.5821296607543278e-07
97415000CZ0967,0.010575332927147707,0.010575,False,3.329271477080231e-07
