97422000AH0451	declasse_zone_fermee	UCtom
97422000AH0453	declasse_zone_fermee	UCto
97422000AH0510	declasse_zone_fermee	UCto
97422000AH0511	declasse_zone_fermee	UCto
97422000BP0675	declasse_zone_fermee	1AUe
97422000BP0676	declasse_zone_fermee	1AUe
97422000BP0687	declasse_zone_fermee	Ue
97422000BP1092	declasse_zone_fermee	Ue
97422000BP1093	declasse_zone_fermee	Ue
97422000BP1094	declasse_zone_fermee	1AUe
97422000BP1095	declasse_zone_fermee	1AUe
97422000BP1096	declasse_zone_fermee	Ue
97422000BP1097	declasse_zone_fermee	Ue
97422000BP1390	declasse_zone_fermee	1AUe
97422000BP1455	declasse_zone_fermee	1AUe
97422000BP1700	declasse_zone_fermee	Ue
97422000BP1744	declasse_zone_fermee	Ue
97422000BP1749	declasse_zone_fermee	Ue
97422000BP1753	declasse_zone_fermee	Ue
97422000BP1754	declasse_zone_fermee	Ue
97422000BP1755	declasse_zone_fermee	Ue
97422000BP1756	declasse_zone_fermee	Ue
97422000BP1760	declasse_zone_fermee	Ue
97422000BP1766	declasse_zone_fermee	Ue
97422000BP1820	declasse_zone_fermee	Ue
97422000BP1958	declasse_zone_fermee	1AUe
97422000BP1959	declasse_zone_fermee	1AUe
97422000BP2000	declasse_zone_fermee	1AUe
97422000BP2117	declasse_zone_fermee	Ue
97422000BP2118	declasse_zone_fermee	Ue
97422000BV2447	declasse_zone_fermee	1AUe
97422000BW3164	declasse_zone_fermee	Ue
97422000CX0234	declasse_zone_fermee	1AUto
97423000AB0057	declasse_zone_fermee	1AUt
97423000AB1846	declasse_zone_fermee	1AUt
97423000AI0801	declasse_zone_fermee	Ue
