parcelle_id,commune,p_mutation_fonciere_12m,contrib_z,contrib_d,contribution_1,contribution_2,contribution_3,contribution_4,contribution_5
97408000AO0655,97408,0.078502,0.3048,1.12,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,"rot_nu [(0.006453, 0.008753]]: +0.132","rot_bati [(0.01179, 0.01315]]: +0.111",zone_plu [U]: +0.077
97415000CX0664,97415,0.078502,0.745,1.2746,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: -0.241,nu_constructible [true]: +0.195,tenure_bin*rot_nu: -0.138,"rot_nu [(0.006453, 0.008753]]: +0.132"
97405000AW1213,97405,0.078502,0.0847,0.8173,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,canopee_pct [≤ 0.4]: +0.239,sdp_residuelle_m2 [> 1341]: -0.148,"surface_m2 [(1239, 1.204e+04]]: -0.112"
97415000CX0216,97415,0.078502,-0.2507,0.5771,tenure_bin*surface_m2: +1.455,tenure_bin [<1]: +0.892,zone_plu [N]: -0.396,surface_m2 [> 1.204e+04]: -0.262,filo_pct_pauv [manquant]: -0.157
97415000CW1052,97415,0.078502,0.3896,1.4005,permis_bin [<2a]: +1.295,zone_plu [AU]: +0.388,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: -0.213
97415000CW0930,97415,0.078502,0.0618,1.2362,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,"rot_nu [(0.001992, 0.003646]]: -0.089",zone_plu [U]: +0.077
97413000CR0842,97413,0.078502,0.0627,1.2321,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.083,zone_plu [U]: +0.077,tenure_bin [inconnu]: -0.074
97413000CS0128,97413,0.078502,0.2204,0.7955,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,piscine [true]: +0.412,"sdp_residuelle_m2 [(719, 1341]]: -0.215","surface_m2 [(1239, 1.204e+04]]: -0.112"
97405000AZ0191,97405,0.078502,-0.2022,1.0556,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,canopee_pct [≤ 0.4]: +0.239,"surface_m2 [(1239, 1.204e+04]]: -0.112",tenure_bin*permis_bin: +0.108
97415000CT2891,97415,0.078502,0.5358,0.7682,piscine [true]: +0.412,zone_plu [AU]: +0.388,tenure_bin [2-3]: +0.336,canopee_pct [≤ 0.4]: +0.239,tenure_bin*surface_m2: +0.233
97406000AL0416,97406,0.078502,-0.1256,1.6177,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,sdp_residuelle_m2 [manquant]: -0.156
97415000BV0339,97415,0.078502,-0.1864,1.5242,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,filo_pct_pauv [> 0.6]: -0.080
97415000BP0980,97415,0.078502,0.0559,0.7905,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,"surface_m2 [(1239, 1.204e+04]]: -0.112",tenure_bin*rot_nu: +0.093,"rot_bati [(0.01002, 0.01179]]: +0.090"
97407000AX0020,97407,0.078502,1.0909,1.6638,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: -0.949,zone_plu [AU]: +0.388,tenure_bin [3+]: +0.319,rot_nu [> 0.01151]: +0.312
97415000AB0801,97415,0.078502,0.8303,1.2471,tenure_bin [<1]: +0.892,zone_plu [AU]: +0.388,tenure_bin*surface_m2: -0.241,canopee_pct [≤ 0.4]: +0.239,tenure_bin*rot_nu: -0.224
97415000AB0800,97415,0.078502,0.8303,1.2762,tenure_bin [<1]: +0.892,zone_plu [AU]: +0.388,tenure_bin*surface_m2: -0.364,canopee_pct [≤ 0.4]: +0.239,tenure_bin*rot_nu: -0.224
97414000CT1034,97414,0.078502,0.0059,1.2722,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,"rot_nu [(0.001202, 0.001992]]: -0.155",surface_m2*permis_bin: +0.125,zone_plu [U]: +0.077
97407000AO1709,97407,0.078502,-0.2349,1.6327,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"rot_nu [(0.001202, 0.001992]]: -0.155","canopee_pct [(0.4, 1.9]]: +0.123"
97415000AB0712,97415,0.078502,0.574,0.8032,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,zone_plu [AU]: +0.388,tenure_bin*rot_nu: -0.224,"rot_nu [(0.008753, 0.01151]]: +0.214"
97407000AX0142,97407,0.078502,0.3014,1.2606,permis_bin [<2a]: +1.295,rot_nu [> 0.01151]: +0.312,tenure_bin*permis_bin: +0.221,"sdp_residuelle_m2 [(719, 1341]]: -0.215",nu_constructible [true]: +0.195
97415000AB0595,97415,0.078502,0.5908,0.9739,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.415,zone_plu [AU]: +0.388,tenure_bin*rot_nu: -0.224,"rot_nu [(0.008753, 0.01151]]: +0.214"
97415000AB0594,97415,0.078502,0.582,0.9739,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.415,zone_plu [AU]: +0.388,tenure_bin*rot_nu: -0.224,"rot_nu [(0.008753, 0.01151]]: +0.214"
97415000AB0593,97415,0.078502,0.574,0.816,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,zone_plu [AU]: +0.388,tenure_bin*rot_nu: -0.224,"rot_nu [(0.008753, 0.01151]]: +0.214"
97415000AB0537,97415,0.078502,0.5908,1.1519,tenure_bin [<1]: +0.892,zone_plu [AU]: +0.388,canopee_pct [≤ 0.4]: +0.239,tenure_bin*rot_nu: -0.224,tenure_bin*surface_m2: +0.217
97414000CV0999,97414,0.078502,0.5299,1.0216,permis_bin [<2a]: +1.295,zone_plu [AU]: +0.388,tenure_bin*permis_bin: +0.221,"canopee_pct [(18, 27.5]]: -0.168","rot_nu [(0.006453, 0.008753]]: +0.132"
97414000CW0426,97414,0.078502,-0.1091,1.4583,permis_bin [<2a]: +1.295,"rot_bati [(0.001831, 0.002709]]: -0.263",canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,"rot_nu [(0.008753, 0.01151]]: +0.214"
97408000AC3346,97408,0.078502,0.3343,1.1308,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,"rot_nu [(0.006453, 0.008753]]: +0.132",zone_plu [U]: +0.077,tenure_bin [inconnu]: -0.074
97407000AS1031,97407,0.078502,0.0017,1.4733,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,rot_bati [> 0.01526]: +0.182,"rot_nu [(0.001992, 0.003646]]: -0.089"
97414000DE1341,97414,0.078502,-0.3062,1.5576,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,"rot_nu [(0.001202, 0.001992]]: -0.155",surface_m2*permis_bin: +0.125
97414000DT0517,97414,0.078502,0.2125,1.0684,permis_bin [<2a]: +1.295,rot_nu [> 0.01151]: +0.312,tenure_bin*permis_bin: +0.221,"canopee_pct [(18, 27.5]]: -0.168",surface_m2*permis_bin: +0.125
97407000AT0051,97407,0.078502,0.3351,0.6863,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,rot_bati [> 0.01526]: +0.182,sdp_residuelle_m2 [> 1341]: -0.148,"canopee_pct [(0.4, 1.9]]: +0.123"
97414000HL0400,97414,0.078502,0.1433,1.2984,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"canopee_pct [(11.9, 18]]: -0.093",surface_m2*permis_bin: +0.086
97414000HA0270,97414,0.078502,-0.0497,1.3796,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,"canopee_pct [(0.4, 1.9]]: +0.123","rot_nu [(0.001992, 0.003646]]: -0.089"
97414000EZ0194,97414,0.078502,0.1544,1.1709,tenure_bin [<1]: +0.892,piscine [true]: +0.412,tenure_bin*surface_m2: +0.217,"rot_bati [(0.01002, 0.01179]]: +0.090",tenure_bin*permis_bin: +0.085
97414000EM0927,97414,0.078502,-0.1533,1.5283,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125,"canopee_pct [(0.4, 1.9]]: +0.123"
97414000EN2880,97414,0.078502,0.1769,1.2589,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,"rot_nu [(0.008753, 0.01151]]: +0.214",zone_plu [U]: +0.077,tenure_bin [inconnu]: -0.074
97414000EO0940,97414,0.078502,-0.0937,1.3933,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,"canopee_pct [(0.4, 1.9]]: +0.123",zone_plu [U]: +0.077
97414000EN4035,97414,0.078502,0.5586,0.9634,permis_bin [<2a]: +1.295,"canopee_pct [(44.8, 61.2]]: -0.389",zone_plu [AU]: +0.388,tenure_bin*permis_bin: +0.221,"rot_nu [(0.008753, 0.01151]]: +0.214"
97415000AB0802,97415,0.078502,0.8383,1.26,tenure_bin [<1]: +0.892,zone_plu [AU]: +0.388,tenure_bin*surface_m2: -0.249,canopee_pct [≤ 0.4]: +0.239,tenure_bin*rot_nu: -0.224
97407000AX0206,97407,0.078502,0.2941,1.0368,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,tenure_bin*rot_nu: -0.326,rot_nu [> 0.01151]: +0.312,canopee_pct [≤ 0.4]: +0.239
97407000AI0629,97407,0.078502,-0.059,1.4746,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,"canopee_pct [(0.4, 1.9]]: +0.123","rot_nu [(0.001992, 0.003646]]: -0.089"
97407000AH1200,97407,0.078502,-0.1602,1.5294,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125,filo_pct_pauv [> 0.6]: -0.080
97415000BE0027,97415,0.078502,0.3526,1.0816,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,dens_bati_secteur [≤ 0.01005]: +0.156,"rot_nu [(0.001992, 0.003646]]: -0.089","filo_pct_pauv [(0.07692, 0.1311]]: +0.089"
97413000DC1563,97413,0.078502,0.0623,1.163,tenure_bin [<1]: +0.892,zone_plu [AU]: +0.388,canopee_pct [≤ 0.4]: +0.239,tenure_bin*rot_nu: +0.162,"rot_nu [(0.001202, 0.001992]]: -0.155"
97413000DE2118,97413,0.078502,0.5227,1.2818,tenure_bin [<1]: +0.892,zone_plu [AU]: +0.388,tenure_bin*surface_m2: -0.241,canopee_pct [≤ 0.4]: +0.239,nu_constructible [true]: +0.195
97406000AR0358,97406,0.078502,0.2324,1.0859,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.415,canopee_pct [≤ 0.4]: +0.239,tenure_bin*rot_nu: -0.138,"rot_nu [(0.006453, 0.008753]]: +0.132"
97406000AT0395,97406,0.078502,0.1584,1.4287,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,"rot_nu [(0.006453, 0.008753]]: +0.132",zone_plu [U]: +0.077
97406000AT0753,97406,0.078502,0.0604,1.2676,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"canopee_pct [(18, 27.5]]: -0.168","rot_nu [(0.006453, 0.008753]]: +0.132"
97413000DE2326,97413,0.078502,0.1266,1.2557,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,"rot_bati [(0.01179, 0.01315]]: +0.111",zone_plu [U]: +0.077
97415000AY0852,97415,0.078502,0.6333,0.9038,permis_bin [<2a]: +1.295,"canopee_pct [(44.8, 61.2]]: -0.389",rot_nu [> 0.01151]: +0.312,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195
97415000AY0401,97415,0.078502,0.6484,0.8967,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.415,piscine [true]: +0.412,tenure_bin*rot_nu: -0.326,rot_nu [> 0.01151]: +0.312
97413000DG1116,97413,0.078502,0.0245,1.3579,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"rot_nu [(0.006453, 0.008753]]: +0.132",surface_m2*permis_bin: +0.125
97415000AX0527,97415,0.078502,0.2028,1.1804,permis_bin [<2a]: +1.295,"canopee_pct [(27.5, 44.8]]: -0.255",tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"rot_nu [(0.006453, 0.008753]]: +0.132"
97415000AW2281,97415,0.078502,0.051,1.3722,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125,"canopee_pct [(11.9, 18]]: -0.093"
97414000CH0447,97414,0.078502,0.0151,1.3796,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,"canopee_pct [(0.4, 1.9]]: +0.123","rot_bati [(0.01002, 0.01179]]: +0.090"
97407000BI0350,97407,0.078502,0.6382,1.1975,tenure_bin [<1]: +0.892,zone_plu [AU]: +0.388,canopee_pct [≤ 0.4]: +0.239,tenure_bin*rot_nu: -0.224,"rot_nu [(0.008753, 0.01151]]: +0.214"
97415000AV0362,97415,0.078502,0.142,0.8782,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,nu_constructible [true]: +0.195,"surface_m2 [(1239, 1.204e+04]]: -0.112","filo_pct_pauv [(0.07692, 0.1311]]: +0.089"
97415000AS1918,97415,0.078502,0.0055,1.5107,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.083,zone_plu [U]: +0.077
97415000AS0688,97415,0.078502,0.1236,1.5446,permis_bin [<2a]: +1.295,piscine [true]: +0.412,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: -0.143,"filo_pct_pauv [(0.07692, 0.1311]]: +0.089"
97415000AH0692,97415,0.078502,0.0291,1.54,permis_bin [<2a]: +1.295,piscine [true]: +0.412,zone_plu [AU]: +0.388,"rot_bati [(0.001831, 0.002709]]: -0.263",tenure_bin*permis_bin: +0.221
97415000AH0491,97415,0.078502,0.0343,1.4607,permis_bin [<2a]: +1.295,piscine [true]: +0.412,"canopee_pct [(44.8, 61.2]]: -0.389",zone_plu [AU]: +0.388,"rot_bati [(0.001831, 0.002709]]: -0.263"
97407000AZ0127,97407,0.078502,-0.1447,0.3016,tenure_bin*permis_bin: +0.924,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,permis_bin [10a+]: -0.450,filo_pct_pauv [manquant]: -0.157
97415000AC0253,97415,0.078502,0.1402,0.6195,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,"sdp_residuelle_m2 [(719, 1341]]: -0.215",tenure_bin*rot_nu: +0.162,"rot_nu [(0.001202, 0.001992]]: -0.155"
97415000AC0003,97415,0.078502,0.1251,0.6556,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,tenure_bin*rot_nu: +0.162,"rot_nu [(0.001202, 0.001992]]: -0.155",sdp_residuelle_m2 [> 1341]: -0.148
97414000CH1940,97414,0.078502,0.0679,1.3304,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"rot_bati [(0.01002, 0.01179]]: +0.090","sdp_residuelle_m2 [(367, 493]]: -0.086"
97415000DK0863,97415,0.078502,0.9444,0.7894,tenure_bin [3+]: +0.319,rot_nu [> 0.01151]: +0.312,canopee_pct [≤ 0.4]: +0.239,pct_bati_secteur [≤ 0.3421]: +0.213,nu_constructible [true]: +0.195
97413000BD0242,97413,0.078502,-0.0093,1.4865,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,dens_bati_secteur [≤ 0.01005]: +0.156
97411000HX0239,97411,0.078502,0.1947,1.1823,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,"rot_bati [(0.01002, 0.01179]]: +0.090","rot_nu [(0.001992, 0.003646]]: -0.089"
97416000CW1751,97416,0.078502,0.1702,1.1339,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,"canopee_pct [(11.9, 18]]: -0.093","filo_pct_pauv [(0.07692, 0.1311]]: +0.089"
97416000DE1642,97416,0.078502,-0.0961,1.5101,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,"rot_nu [(0.001992, 0.003646]]: -0.089"
97416000DE1639,97416,0.078502,-0.0961,1.4052,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,sdp_residuelle_m2 [manquant]: -0.156,"rot_nu [(0.001992, 0.003646]]: -0.089"
97416000DE0738,97416,0.078502,-0.1874,1.637,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,sdp_residuelle_m2 [manquant]: -0.156
97416000CZ2171,97416,0.078502,-0.0442,1.5663,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"rot_nu [(0.001992, 0.003646]]: -0.089"
97416000CX1468,97416,0.078502,0.0899,1.2662,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,zone_plu [U]: +0.077,tenure_bin [inconnu]: -0.074
97408000AS0255,97408,0.078502,0.3183,1.2514,tenure_bin [<1]: +0.892,piscine [true]: +0.412,filo_snv_pp [> 3.206e+04]: +0.103,"filo_pct_pauv [(0.07692, 0.1311]]: +0.089",tenure_bin*permis_bin: +0.085
97407000AS1219,97407,0.078502,0.1891,1.2525,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,rot_bati [> 0.01526]: +0.182,surface_m2*permis_bin: +0.125,"rot_nu [(0.001992, 0.003646]]: -0.089"
97416000CX0919,97416,0.078502,-0.0003,1.2893,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.086,zone_plu [U]: +0.077,tenure_bin [inconnu]: -0.074
97416000CW2465,97416,0.078502,0.0587,1.3636,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125,"canopee_pct [(11.9, 18]]: -0.093"
97416000CW2399,97416,0.078502,0.2128,1.2379,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"canopee_pct [(18, 27.5]]: -0.168",surface_m2*permis_bin: +0.125
97416000CW2074,97416,0.078502,0.2439,1.2057,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,filo_pct_pauv [≤ 0.07692]: +0.136,zone_plu [U]: +0.077,tenure_bin [inconnu]: -0.074
97412000AN0469,97412,0.078502,-0.0968,0.418,tenure_bin*surface_m2: +1.455,tenure_bin [<1]: +0.892,zone_plu [A]: -0.405,surface_m2 [> 1.204e+04]: -0.262,tenure_bin*rot_nu: -0.224
97416000DH1228,97416,0.078502,-0.2903,1.1046,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,piscine [true]: +0.412,filo_pct_pauv [manquant]: -0.157,sdp_residuelle_m2 [> 1341]: -0.148
97416000CW1433,97416,0.078502,0.0568,1.2887,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"canopee_pct [(18, 27.5]]: -0.168",surface_m2*permis_bin: +0.125
97416000CV2388,97416,0.078502,-0.3394,0.2896,tenure_bin*surface_m2: +1.455,tenure_bin [<1]: +0.892,zone_plu [A]: -0.405,surface_m2 [> 1.204e+04]: -0.262,ndvi_moyen*zone_plu: +0.184
97408000AP1682,97408,0.078502,0.5466,0.6657,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,zone_plu [AU]: +0.388,tenure_bin*rot_nu: -0.326,rot_nu [> 0.01151]: +0.312
97416000CV1957,97416,0.078502,0.2178,1.1507,permis_bin [<2a]: +1.295,"canopee_pct [(27.5, 44.8]]: -0.255",tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125
97416000CV0474,97416,0.078502,-0.4786,0.4915,tenure_bin*surface_m2: +1.455,tenure_bin [<1]: +0.892,zone_plu [A]: -0.405,surface_m2 [> 1.204e+04]: -0.262,sdp_residuelle_m2 [manquant]: -0.156
97416000CT1031,97416,0.078502,-0.0557,1.4744,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125,zone_plu [U]: +0.077
97416000CS1538,97416,0.078502,0.2087,1.0739,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,tenure_bin*rot_nu: -0.326,rot_nu [> 0.01151]: +0.312,canopee_pct [≤ 0.4]: +0.239
97416000CS1524,97416,0.078502,0.2177,1.4352,permis_bin [<2a]: +1.295,rot_nu [> 0.01151]: +0.312,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: -0.213
97404000AM0940,97404,0.078502,-0.0701,1.4709,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,filo_pct_pauv [manquant]: -0.157,"rot_nu [(0.006453, 0.008753]]: +0.132"
97416000CS0811,97416,0.078502,0.6161,0.9989,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.415,tenure_bin*rot_nu: -0.326,rot_nu [> 0.01151]: +0.312,canopee_pct [≤ 0.4]: +0.239
97416000CS0642,97416,0.078502,0.2289,1.3374,permis_bin [<2a]: +1.295,rot_nu [> 0.01151]: +0.312,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,filo_pct_pauv [manquant]: -0.157
97416000DH0967,97416,0.078502,-0.2903,0.3785,tenure_bin*surface_m2: +1.455,tenure_bin [<1]: +0.892,surface_m2 [> 1.204e+04]: -0.262,filo_pct_pauv [manquant]: -0.157,sdp_residuelle_m2 [> 1341]: -0.148
97416000DI0120,97416,0.078502,-0.1478,1.589,permis_bin [<2a]: +1.295,rot_nu [≤ 0.001202]: -0.276,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195
97408000AO1810,97408,0.078502,0.6161,1.0718,piscine [true]: +0.412,zone_plu [AU]: +0.388,tenure_bin [3+]: +0.319,canopee_pct [≤ 0.4]: +0.239,ndvi_moyen*zone_plu: +0.181
97416000EP0873,97416,0.078502,0.4153,1.0246,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,"canopee_pct [(18, 27.5]]: -0.168","rot_nu [(0.006453, 0.008753]]: +0.132","pct_bati_secteur [(0.3421, 0.4356]]: +0.123"
97411000HX0245,97411,0.078502,0.1947,1.2956,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,"canopee_pct [(0.4, 1.9]]: +0.123","rot_bati [(0.01002, 0.01179]]: +0.090"
97411000HZ0208,97411,0.078502,-0.1887,1.5064,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,"rot_nu [(0.001202, 0.001992]]: -0.155",surface_m2*permis_bin: +0.125
97411000HZ0221,97411,0.078502,0.3284,1.1971,permis_bin [<2a]: +1.295,zone_plu [AU]: +0.388,"canopee_pct [(27.5, 44.8]]: -0.255",tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195
97411000IH0537,97411,0.078502,0.1088,1.3217,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"canopee_pct [(11.9, 18]]: -0.093","rot_bati [(0.01002, 0.01179]]: +0.090"
97411000IM0296,97411,0.078502,-0.2167,1.5989,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,sdp_residuelle_m2 [manquant]: -0.156
97416000ET1152,97416,0.078502,0.2104,1.239,permis_bin [<2a]: +1.295,"canopee_pct [(27.5, 44.8]]: -0.255",tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"rot_nu [(0.006453, 0.008753]]: +0.132"
97416000ET0998,97416,0.078502,0.1779,1.1062,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.415,canopee_pct [≤ 0.4]: +0.239,nu_constructible [true]: +0.195,"sdp_residuelle_m2 [(493, 719]]: -0.144"
97416000ER0704,97416,0.078502,0.2223,1.2042,permis_bin [<2a]: +1.295,"canopee_pct [(27.5, 44.8]]: -0.255",tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,filo_pct_pauv [≤ 0.07692]: +0.136
97416000EP1081,97416,0.078502,0.3409,1.1101,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"canopee_pct [(18, 27.5]]: -0.168",sdp_residuelle_m2 [manquant]: -0.156
97404000AD1427,97404,0.078502,-0.0085,1.2939,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,zone_plu [U]: +0.077,tenure_bin [inconnu]: -0.074
97404000AD1478,97404,0.078502,-0.0188,1.3386,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,sdp_residuelle_m2 [manquant]: -0.156,"canopee_pct [(0.4, 1.9]]: +0.123",surface_m2*permis_bin: +0.083
97404000AE1574,97404,0.078502,-0.1301,1.4757,permis_bin [<2a]: +1.295,piscine [true]: +0.412,tenure_bin*permis_bin: +0.221,"canopee_pct [(11.9, 18]]: -0.093",surface_m2*permis_bin: +0.086
97416000DL0078,97416,0.078502,-0.0243,1.4022,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,"pct_bati_secteur [(0.3421, 0.4356]]: +0.123","canopee_pct [(0.4, 1.9]]: +0.123"
97416000EK0225,97416,0.078502,0.2097,1.1335,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,rot_bati [> 0.01526]: +0.182,surface_m2*permis_bin: +0.125,"canopee_pct [(11.9, 18]]: -0.093"
97416000EI1543,97416,0.078502,0.0341,1.3373,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,"rot_nu [(0.001992, 0.003646]]: -0.089",zone_plu [U]: +0.077
97408000AT1936,97408,0.078502,0.5412,1.1463,piscine [true]: +0.412,zone_plu [AU]: +0.388,tenure_bin [3+]: +0.319,nu_constructible [true]: +0.195,"canopee_pct [(0.4, 1.9]]: +0.123"
97416000DZ0244,97416,0.078502,-0.7086,0.6558,tenure_bin*surface_m2: +1.455,tenure_bin [<1]: +0.892,zone_plu [A]: -0.405,surface_m2 [> 1.204e+04]: -0.262,canopee_pct [≤ 0.4]: +0.239
97416000DX0317,97416,0.078502,0.061,1.248,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,"rot_nu [(0.001202, 0.001992]]: -0.155",surface_m2*permis_bin: +0.125,"rot_bati [(0.01002, 0.01179]]: +0.090"
