idu,vendue,T,v_recalcule,codes
97409000AS1296,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000AP1843,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000AE0484,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000AV0923,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000AD0484,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97409000BE1178,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000AV0936,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97409000BI0745,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000AL0862,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97409000AR2213,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000AR1173,0,2023-05-31,12,RNE_DIRIGEANT_65
97409000AV0920,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000AR1821,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97409000AR2160,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000AW0685,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97409000AL0943,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000BE0291,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000AP1700,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97409000AR2041,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000BE1844,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000AP1698,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97409000AC1080,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000BP0366,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000AI1670,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000AX1085,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97409000AP1758,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000AW1287,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97409000AW0688,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97409000BH0479,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000BN0428,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000AK0476,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97409000AX1091,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97409000AI1672,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97409000AN0651,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000BI0130,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97408000AN2105,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000AC1255,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97408000BN0151,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97408000AN1894,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97408000AC3649,0,2023-05-31,15,GEO_HORS_ILE
97408000AC0878,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000AC2269,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97408000AN1774,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000AR0095,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97408000AP1503,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000AC3537,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000BR0035,0,2023-05-31,15,GEO_HORS_ILE
97408000AC3249,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97408000AO1614,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000AC3160,0,2023-05-31,18,BODACC_CESSION_FONDS;DVF_TENURE_OBS5
97408000AN1858,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000AV0983,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000AT1969,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000AS0518,0,2023-05-31,16,GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97408000AN1878,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000AC3251,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97408000AT1923,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000AV0598,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97408000BR0185,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97408000AN1901,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000BR0131,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97408000AO1302,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97408000AN2072,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000AT1718,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000BO0010,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000AP1007,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97408000AC2465,0,2023-05-31,16,GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97408000AM0696,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000AO0704,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97408000BP0133,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97408000AN1781,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97408000AH0327,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000AN0622,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000AN1882,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000AW0565,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000BN0175,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97408000BL0056,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97408000AR1175,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000BR0138,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97408000AN1845,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000AO1342,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97408000BM0027,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000AW0185,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97408000AO1886,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97408000AH0343,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97408000AN1421,0,2023-05-31,12,RNE_DIRIGEANT_65
97408000AV0904,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000AH0329,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000BO0404,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000BK0176,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97408000AR1059,0,2023-05-31,12,RNE_DIRIGEANT_65
97408000BO0127,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000BO0420,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000AN1857,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000AN1968,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000AM1100,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000BR0188,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000BR0132,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000BR0184,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97408000AN1429,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97408000AP0293,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97408000AT1922,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97403000AR1366,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97403000AS1764,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97403000AN0022,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97403000AN0107,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97403000AV0463,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97403000AP0767,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97407000AB0033,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97407000AL1587,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97407000AV0002,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97407000AI0664,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97407000BI0093,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97407000AV0251,0,2023-05-31,18,BODACC_CESSION_FONDS;DVF_TENURE_OBS5
97407000BI0089,0,2023-05-31,18,BODACC_CESSION_FONDS;DVF_TENURE_OBS5
97407000AY0503,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97407000BI0069,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97407000AI1265,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97407000AY0497,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97407000AY0504,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97407000AV0051,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97407000AE0422,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97407000AE0308,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97407000AH0954,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97407000BC0026,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97407000BA0257,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97407000AV0062,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97407000AT0029,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97407000AY0151,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97407000AZ0109,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97407000AY0215,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97407000AV0228,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97407000AE0663,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97407000BC0583,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97407000AZ0070,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97407000AZ0107,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97407000BL0318,0,2023-05-31,10,BODACC_CESSION_FONDS
97407000AL1480,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97407000AE0300,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97407000BI0367,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97407000AV0030,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97407000AI1649,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97407000BI0012,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97407000BI0153,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97407000BL0243,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97407000BL0201,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97407000BC0445,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AC0370,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AC0357,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AK0337,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AK1925,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AK2063,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AB1823,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97423000AK1687,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97423000AC0341,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AI0783,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AB1343,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AB1806,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97423000AE0998,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AE0733,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AC0416,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AI0793,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AE0537,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AB1345,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AB1916,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AI0427,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AI0782,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AK0991,0,2023-05-31,15,GEO_HORS_ILE
97423000AB1932,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AB1276,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AH0917,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AC0376,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AB1209,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AD0042,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AK1127,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AB0801,0,2023-05-31,15,GEO_HORS_ILE
97423000AE0277,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AC0337,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AC0381,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AK2044,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AC0344,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AK0338,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97424000AI1872,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97424000AE0482,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97424000AC0652,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97424000AE2279,0,2023-05-31,18,FRICHE
97424000AE2488,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97424000AL0908,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97424000AH0207,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97424000AH0312,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97406000AL0218,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97406000AL0219,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97406000AH0196,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97406000AC0229,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97406000AL0375,0,2023-05-31,22,FRICHE;GEO_AUTRE_COMMUNE
97406000AC0562,0,2023-05-31,22,GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_70
97406000AO0228,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97406000AE0894,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97406000AT0410,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97406000AI0721,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97406000AW1047,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97406000AI0714,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97406000AE0772,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97406000AC0288,0,2023-05-31,11,GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97406000AS0227,0,2023-05-31,12,RNE_DIRIGEANT_65
97406000AC0621,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97406000AL0159,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97406000AK0147,0,2023-05-31,18,BODACC_CESSION_FONDS;DVF_TENURE_OBS5
97406000AI0968,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97406000AE0775,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97406000AH0254,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97406000AE0776,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97406000AE0666,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97406000AM0241,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97406000AP0074,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97406000AC0620,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97406000AP0360,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97406000AM0863,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97406000AS0138,0,2023-05-31,12,RNE_DIRIGEANT_65
97406000AW1105,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97406000AI0431,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97406000AE0045,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97406000AH0057,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97406000AV1075,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97406000AI0841,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000BH0093,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000AK0185,0,2023-05-31,18,DVF_TENURE_OBS5;GEO_HORS_ILE
97410000AS1368,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000BY0001,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000AW0062,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97410000BD0437,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000BY0733,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000AO0464,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97410000BC0137,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000BD0171,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97410000AV0532,0,2023-05-31,18,BODACC_CESSION_FONDS;DVF_TENURE_OBS5
97410000BD0419,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000BM1313,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000BI0443,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000CK0066,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000BY0391,0,2023-05-31,11,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000AM0149,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000AT0020,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97410000AH0843,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000BI0479,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000BD0444,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000BI0524,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000AS1420,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000AS1398,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000AC0496,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000CH0005,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000CD0727,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000BY0346,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000CD0714,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000AC0243,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000AD0764,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97410000AE1357,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97410000AS1333,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000AE1358,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97410000BW0822,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97410000AK0524,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000AM0548,0,2023-05-31,16,GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97410000AS1070,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000AW0521,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000CK0076,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000BE1028,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97410000BX1474,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000AS1396,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000BC0157,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000AV0501,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000BX1256,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000BD0191,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97410000AW0171,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97410000BE0628,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97410000AS1431,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000CD0726,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000BD0410,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000BI0480,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
