idu,vendue,T,v_stocke,v_recalcule,owner_type,pts_A,pts_B,pts_C,pts_D,pts_E,codes
97415000BP0959,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000AD0357,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000EW0355,0,2023-05-31,31,31,pm,0,8,15,8,0,RNE_SCI_DORMANTE:8;GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97415000DR0859,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000ET0331,0,2023-05-31,35,35,pm,0,12,15,8,0,RNE_DIRIGEANT_65:12;GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97415000AB0688,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97415000CH2425,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000BN0943,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000CM1637,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000CY0619,0,2023-05-31,34,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000AB0292,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97415000DI0874,0,2023-05-31,35,35,pm,0,12,15,8,0,RNE_DIRIGEANT_65:12;GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97415000CK0868,0,2023-05-31,47,47,pm,35,0,4,8,0,BODACC_LJ:35;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000CT0667,0,2023-05-31,37,37,pm,0,25,4,8,0,RNE_CESSATION:25;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000ET1447,0,2023-05-31,45,45,pm,0,22,15,8,0,RNE_DIRIGEANT_75:22;GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97415000BN0941,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000EW0470,0,2023-05-31,34,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000BO0451,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97415000HK0533,0,2023-05-31,41,41,pm,0,18,15,8,0,RNE_DIRIGEANT_70:18;GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97415000HK0375,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000BO0247,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000DP0818,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000BP0880,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000ER0354,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000BO0024,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000BO0217,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000AD0282,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000AB0714,0,2023-05-31,25,25,pm,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97415000DM0773,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000AM0131,0,2023-05-31,37,37,pm,0,25,4,8,0,RNE_CESSATION:25;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000EX0332,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000BV1391,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000CM1700,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000EX0362,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000CY0567,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000CH2427,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000AX0963,0,2023-05-31,41,41,pm,0,18,15,8,0,RNE_DIRIGEANT_70:18;GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97415000CS0597,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000BO0964,0,2023-05-31,34,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000CY0569,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000CY0716,0,2023-05-31,45,45,pm,0,22,15,8,0,RNE_DIRIGEANT_75:22;GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97415000DI0636,0,2023-05-31,38,38,pm,30,0,0,8,0,BODACC_RJ:30;DVF_TENURE_OBS5:8
97415000CH2103,0,2023-05-31,33,33,pm,0,25,0,8,0,RNE_CESSATION:25;DVF_TENURE_OBS5:8
97415000AD0071,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000CY0562,0,2023-05-31,34,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000CX0586,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000AD0324,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000AB0528,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97415000AB0678,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97415000BO0965,0,2023-05-31,34,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000AB0529,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97415000CS0469,0,2023-05-31,37,37,pm,0,25,4,8,0,RNE_CESSATION:25;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000AB0316,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97415000DI0007,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000CT0019,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000BP0960,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000BN0703,0,2023-05-31,37,37,pm,0,25,4,8,0,RNE_CESSATION:25;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000AB0685,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97415000EV0838,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000AB0636,0,2023-05-31,43,43,pm,0,18,0,25,0,RNE_DIRIGEANT_70:18;FRICHE:18;DVF_TENURE_OBS5:7
97415000CZ1187,0,2023-05-31,45,45,pm,0,22,15,8,0,RNE_DIRIGEANT_75:22;GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97415000DI0396,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000AV0429,0,2023-05-31,33,33,pm,0,25,0,8,0,RNE_CESSATION:25;DVF_TENURE_OBS5:8
97415000BO0046,0,2023-05-31,25,25,pm,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97415000DZ0055,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000EW0781,0,2023-05-31,37,37,pm,0,25,4,8,0,RNE_CESSATION:25;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000EP1041,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000EZ0191,0,2023-05-31,33,33,pm,0,25,0,8,0,RNE_CESSATION:25;DVF_TENURE_OBS5:8
97415000AD0147,0,2023-05-31,33,33,pm,0,25,0,8,0,RNE_CESSATION:25;DVF_TENURE_OBS5:8
97415000BP0881,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000AX0744,0,2023-05-31,37,37,pm,0,25,4,8,0,RNE_CESSATION:25;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000HK0401,0,2023-05-31,33,33,pm,0,25,0,8,0,RNE_CESSATION:25;DVF_TENURE_OBS5:8
97415000BN0422,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000HN0194,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000CY0650,0,2023-05-31,34,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000AC0231,0,2023-05-31,33,33,pm,0,25,0,8,0,RNE_CESSATION:25;DVF_TENURE_OBS5:8
97415000CX0791,0,2023-05-31,47,47,pm,35,0,4,8,0,BODACC_LJ:35;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000CY0512,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000AB0622,0,2023-05-31,43,43,pm,0,18,0,25,0,RNE_DIRIGEANT_70:18;FRICHE:18;DVF_TENURE_OBS5:7
97415000BV1392,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000DI0403,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000CZ0270,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000HK0315,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000AB0018,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97415000BO0402,0,2023-05-31,25,25,pm,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97415000HI0544,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000CX0588,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000BO0452,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97415000AB0725,0,2023-05-31,29,29,pm,0,0,4,25,0,GEO_AUTRE_COMMUNE:4;FRICHE:18;DVF_TENURE_OBS5:7
97415000BO0554,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97415000AC0227,0,2023-05-31,33,33,pm,0,25,0,8,0,RNE_CESSATION:25;DVF_TENURE_OBS5:8
97415000CX0800,0,2023-05-31,47,47,pm,35,0,4,8,0,BODACC_LJ:35;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000AC0230,0,2023-05-31,33,33,pm,0,25,0,8,0,RNE_CESSATION:25;DVF_TENURE_OBS5:8
97415000HI0484,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000CY1158,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000CX0799,0,2023-05-31,47,47,pm,35,0,4,8,0,BODACC_LJ:35;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000DN0181,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000HN0080,0,2023-05-31,33,33,pm,0,25,0,8,0,RNE_CESSATION:25;DVF_TENURE_OBS5:8
97415000AB0674,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97415000CX0179,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000BH0251,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97415000HK0288,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000BO0692,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97415000EW1233,0,2023-05-31,37,37,pm,0,25,4,8,0,RNE_CESSATION:25;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000EX0334,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000AB0695,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97415000EP0301,0,2023-05-31,34,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000AZ1737,0,2023-05-31,37,37,pm,0,25,4,8,0,RNE_CESSATION:25;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000CX0724,0,2023-05-31,47,47,pm,35,0,4,8,0,BODACC_LJ:35;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000CX0741,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000DI0370,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000CH2428,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000EV0839,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000AD0356,0,2023-05-31,33,33,pm,0,25,0,8,0,RNE_CESSATION:25;DVF_TENURE_OBS5:8
97415000CH3371,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000BW0576,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000BW0364,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000BO0270,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000AB0618,0,2023-05-31,43,43,pm,0,18,0,25,0,RNE_DIRIGEANT_70:18;FRICHE:18;DVF_TENURE_OBS5:7
97415000DZ0268,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000CR1196,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000AB0727,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97415000ER0231,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000BS0086,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000EY0701,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000CY1171,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000ET1305,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000CZ1181,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000CP1543,0,2023-05-31,33,33,pm,0,25,0,8,0,RNE_CESSATION:25;DVF_TENURE_OBS5:8
97415000BO0045,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97415000AD0354,0,2023-05-31,33,33,pm,0,25,0,8,0,RNE_CESSATION:25;DVF_TENURE_OBS5:8
97415000AB0707,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97415000ER0228,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000DI0392,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000BN0643,0,2023-05-31,33,33,pm,0,25,0,8,0,RNE_CESSATION:25;DVF_TENURE_OBS5:8
97415000CY1142,0,2023-05-31,34,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000AB0462,0,2023-05-31,25,25,pm,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97415000BO0555,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97415000CX0541,0,2023-05-31,37,37,pm,0,25,4,8,0,RNE_CESSATION:25;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000AB0694,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97415000EY0206,0,2023-05-31,26,26,pm,0,22,4,0,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4
97415000DE0817,0,2023-05-31,34,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000ER1334,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000HK0311,0,2023-05-31,34,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000DN0162,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000EZ0132,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000BH0252,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97415000AB0638,0,2023-05-31,43,43,pm,0,18,0,25,0,RNE_DIRIGEANT_70:18;FRICHE:18;DVF_TENURE_OBS5:7
97415000DI0449,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000ER0230,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000ER0016,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000CY0638,0,2023-05-31,34,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000AB0297,0,2023-05-31,29,29,pm,0,0,4,25,0,GEO_AUTRE_COMMUNE:4;FRICHE:18;DVF_TENURE_OBS5:7
97415000HK0486,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97409000BM0370,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97409000BH0539,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97409000BH0016,0,2023-05-31,34,34,copro,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97409000AB0570,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97409000BN0136,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97409000AO0710,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97409000AX0959,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97409000AP1196,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97409000BR0065,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97409000AE0040,0,2023-05-31,41,41,pm,0,18,15,8,0,RNE_DIRIGEANT_70:18;GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97409000BN0087,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97409000AX0845,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97409000BS0047,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97409000AK1223,0,2023-05-31,35,35,pm,0,12,15,8,0,RNE_DIRIGEANT_65:12;GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97409000AP1437,0,2023-05-31,26,26,pm,0,22,4,0,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4
97409000BM0371,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97409000AI1386,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97409000AP0827,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97409000AN0292,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97409000AY1101,0,2023-05-31,34,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97409000AO0143,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97409000AO0041,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97409000AN0461,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97409000AB0014,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97409000AX0843,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97409000AO0168,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97409000BN0060,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97409000AY0908,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97409000AR2113,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97409000BN0086,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97409000AW0271,0,2023-05-31,43,43,pm,35,0,0,8,0,BODACC_LJ:35;DVF_TENURE_OBS5:8
97409000BS0192,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97409000BM0081,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97409000BS0043,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97409000BR0040,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97409000BR0018,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97409000BR0067,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97409000AR1229,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97409000AN0441,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97409000BN0059,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97409000AT1063,0,2023-05-31,34,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97409000BN0281,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97409000BN0077,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97408000BR0159,0,2023-05-31,33,33,pm,0,25,0,8,0,RNE_CESSATION:25;DVF_TENURE_OBS5:8
